"","Id","Day274","Day286","Day304"
"75",10714,11.0995482059946,32.2172700779958,8.20974383355798
"76",10715,11.0995482059946,35.7330104038899,7.62622722682666
"77",10716,10.1175079001446,31.5332213907402,7.08312257940047
"78",10717,7.09385083689693,20.6998164832895,5.43187223968649
"79",10718,6.6238086882924,18.3039291599894,4.77199869384445
"80",10719,6.8920628409657,17.1011778069329,3.32051564137426
"81",10720,11.8515259032684,20.1221073471681,2.9015330804951
"82",10721,11.6589004268736,20.6959241398863,3.86197494485915
"83",10722,8.72928922243773,29.3816074080186,2.83196453438211
"84",10723,8.37590071475162,29.3573925362022,3.1806400564492
"85",10724,9.18754300293097,28.9214333914614,2.77256046521352
"86",10725,6.33463742026769,29.3232645990339,1.99785090988141
"87",10726,6.33275858271614,29.6294989677244,3.59368680042971
"88",10727,6.33463742026769,29.5561960643749,2.08091523892056
"89",10728,7.08053991474185,29.4819228907331,1.62889579959009
"90",10729,7.08053991474185,28.9833957807262,1.62889579959009
"91",10730,5.17899709889024,23.8977686044288,2.93580948010687
"92",10731,7.20149636595303,26.0319283119301,3.52231800329529
"93",10732,7.18411080972619,26.9763201399523,2.91834626549145
"94",10733,7.10034252197448,26.7983648809148,2.78655463007651
"95",10734,4.27993662766931,26.1763972469934,2.82762653034709
"96",10735,4.55786691548454,28.2243771592503,4.09893763007829
"97",10736,4.99065461968503,29.5517605203903,2.47134080304512
"98",10737,5.34033853345605,29.7188964119185,2.41756155890651
"99",10738,3.3226240333588,28.3817851240008,3.36091856879506
"100",10739,3.70016973561,28.6270264350594,2.93726029917214
"101",10740,4.2369652166579,28.2355120962241,2.68849215029766
"102",10741,4.21997896200677,25.3657519272215,2.51227602532011
"103",10742,3.653393166732,26.4324831668897,2.41316497326523
"104",10743,3.31460250299448,24.4929392347014,2.84814837242126
"105",10744,3.24975944828825,22.021673690974,3.21687379506061
"106",10745,3.23982424370732,22.7341476119301,2.74038976086104
"107",10746,1.57247454820868,22.8264815265395,3.51812387338211
"108",10747,0.875382258187653,22.4023310935761,2.72933504924581
"109",10748,2.81875264229195,23.0511574102336,1.525260703678
"110",10749,2.82078733277227,23.7498862806304,1.525260703678
"111",10750,2.97756456905131,27.6701352406928,2.73318910470149
"112",10751,3.19290049083602,27.764419887436,2.65360795367171
"113",10752,1.57065472629572,33.5258445744535,3.32460310343999
"114",10753,1.87010013228607,35.940898161323,2.8982344818566
"115",10754,2.35318832057517,35.9447083549486,3.06312971940732
"116",10755,1.60866127206574,33.68151437779,2.86884372105192
"117",10756,2.23077429553741,32.3326924039671,2.34696279943286
"118",10757,2.23077429553741,31.7766135056874,2.34696279943286
"119",10758,2.2015692809134,29.7730581424484,2.51704321603093
"120",10759,2.45281473467644,30.2746179713801,2.90399407431544
"121",10760,6.24183602078646,35.6572436230927,6.90442719448655
"122",10761,3.48960964341837,28.8153397631597,1.95681330241624
"123",10762,3.32255481469828,29.0512847181492,2.68541026715862
"124",10763,4.28799367802519,32.8730849602595,2.96304891342971
"125",10764,5.46743415148102,37.5143341418289,5.09188637226795
"126",10765,5.2429943690804,38.968574735278,5.48308961047393
"127",10766,5.3846255655109,31.5819970561602,3.17080829817144
"128",10767,5.10830829236066,31.1143143789131,2.82727845867595
"129",10768,5.70590683992871,30.359800295459,1.85645493815555
"130",10769,5.05832301253734,32.398078784061,2.51776768868442
"131",10770,5.34162671311416,36.0107953444882,2.60140956051261
"132",10771,5.31300393062531,33.4449249395759,4.64592859729723
"133",10772,4.69464543890528,30.4126454166567,3.25251379683179
"134",10773,6.67514244029168,30.7474251534303,2.38310941770655
"135",10774,6.95272808764804,33.8193435546868,3.2964935620612
"136",10775,4.97896640272446,34.7823793727424,6.02628088802129
"137",10776,5.40076643491527,32.1223753272994,4.07981453169333
"138",10777,6.37728810342091,34.6494189323287,2.53637076545897
"139",10945,10.8936646688388,33.9163109940867,7.66540418624537
"140",10946,10.8936646688388,38.0979777485069,7.56829084936538
"141",10947,10.8936646688388,36.3763845916309,7.72060430069706
"142",10948,10.8936646688388,35.1487826785387,7.80179034093209
"143",10949,11.0995482059946,32.1221638250686,8.20974383355798
"144",10950,11.0995482059946,32.1221638250686,8.14920453814459
"145",10951,9.95293380974273,32.6887090809945,7.52652861708717
"146",10952,9.27654523595246,29.4643902678813,5.91237147825537
"147",10953,6.44413975428809,17.1721428234511,5.05326859706336
"148",10954,7.13356203036494,16.9027772795214,3.96978578192552
"149",10955,6.51194685353676,18.1496898963111,3.04818715573655
"150",10956,11.717931224401,21.209740926242,4.16250280455853
"151",10957,11.6178952166538,19.6589366721264,3.868610218289
"152",10958,8.40708403695528,29.6332397070189,2.69977188766145
"153",10959,8.37590071475162,29.3164126938811,3.1806400564492
"154",10960,8.60019260852649,29.3242189887566,2.79279118295312
"155",10961,8.46344064868618,29.3620331547764,2.22977097350377
"156",10962,8.4559895839279,29.3620331547764,2.24570210012214
"157",10963,8.23914875491132,29.6625645514124,2.51713026785718
"158",10964,7.01339688170782,29.38355462915,1.62889579959009
"159",10965,7.08053991474185,28.9833957807262,1.59191920922854
"160",10966,6.31528195230824,23.554002287723,2.32746103396868
"161",10967,6.37035071672424,26.0422423308183,3.73307684180349
"162",10968,7.20333034555076,26.9763201399523,3.01920255266714
"163",10969,7.20333034555076,26.941709134689,2.92506567955902
"164",10970,3.84659631211058,26.2716594249857,3.61117852628153
"165",10971,4.69867260984588,26.8150496849422,2.03097942004409
"166",10972,4.65952300982383,28.4237124199075,2.04154293586086
"167",10973,4.88631822079306,29.5166470379863,1.8004992438589
"168",10974,3.84116094184881,28.7718880798597,2.0173797598348
"169",10975,4.2909445589513,28.1021826614105,2.69382798223579
"170",10976,4.7022368106577,26.0782247735767,1.94199637011197
"171",10977,3.80225521424332,25.08741141077,3.31596741208705
"172",10978,3.02781740159422,23.5696407763946,3.64983896336119
"173",10979,3.32011688074851,21.6732143411169,2.83143355670377
"174",10980,1.68369777611184,22.7001778153534,3.75913536974149
"175",10981,1.25356163308541,22.8021557605504,3.80332155211006
"176",10982,2.06801113051555,24.3549450864955,3.12643586118919
"177",10983,3.52567303914291,24.8662272162253,2.0508369734708
"178",10984,3.20526294840863,25.0258943229109,2.80930000045368
"179",10985,3.20526294840863,25.0258943229109,2.79539181509519
"180",10986,3.04773294832313,27.6154687829908,2.30927846817447
"181",10987,2.72830427412432,27.8387166538602,3.13483035439181
"182",10988,2.41951332029564,33.5890752953418,2.85467874522672
"183",10989,4.27361321040256,41.7792364775889,5.94362238983733
"184",10990,3.44460680583789,37.6480618551768,2.84981970541907
"185",10991,3.17621482343185,36.3933008165092,2.69886964159999
"186",10992,4.68069949171145,38.0880852244502,5.04710583597745
"187",10993,2.35135288817623,33.0390504175666,2.91373518616133
"188",10994,2.34056154230665,33.0390504175666,2.91144677476998
"189",10995,3.01587223227277,33.875918605864,2.6790078848777
"190",10996,2.69772012697375,33.7618338767801,3.32094282216291
"191",10997,2.60485029398035,30.2838567199216,3.08007931281261
"192",10998,4.01909341888138,31.8401134677211,2.85288560717548
"193",10999,4.61414613561267,34.626457114999,4.30988138544692
"194",11000,4.75967084657688,37.2354392368587,4.56723717011715
"195",11001,5.1337277458724,37.1553943342721,4.71023965729492
"196",11002,4.93669496443207,34.8004619637496,3.04897969151071
"197",11003,4.94222659491138,34.8992031584343,2.25322446885723
"198",11004,4.34600355845975,33.6194393119825,3.46459421848211
"199",11005,5.74814281133559,37.3719496349051,2.14835782164735
"200",11006,5.39357546535843,37.7899338812336,2.84418031776596
"201",11007,5.55494073903961,37.5979648727603,3.25410398453402
"202",11008,5.54421300925078,35.9661750105577,3.21969025461443
"203",11009,6.18062010982034,33.5619176509095,1.96136533724132
"204",11010,8.0006069338435,38.0986850865892,7.75353781257388
"205",11011,5.46451816961745,33.6347202145569,4.11531863015947
"206",11012,5.95787012862561,34.6461575340718,2.94051117775065
"207",11013,5.91296204737971,34.8959140742841,2.76055472089572
"208",11181,10.8936646688388,36.3763845916309,7.76568950131718
"209",11182,10.8936646688388,38.0979777485069,7.72362436913812
"210",11183,10.8936646688388,36.3763845916309,7.72362436913812
"211",11184,11.0995482059946,32.6759344216631,7.95827731315249
"212",11185,11.0995482059946,32.6887090809945,8.14920453814459
"213",11186,11.0995482059946,32.1221638250686,8.15052437971297
"214",11187,9.86656527422376,30.6168590967252,5.74983641550464
"215",11188,9.19752551166255,26.0216090576522,6.61959523770448
"216",11189,6.29386457751551,18.2234317795708,5.02337475742114
"217",11190,6.64024453224569,17.4618676957363,3.41062670470724
"218",11191,6.91590091703556,18.5128025581751,2.88154331569189
"219",11192,14.2865906748847,27.5603243139713,4.15368797861638
"220",11193,11.5537611071226,21.140753245963,2.89913037874076
"221",11194,8.72928922243773,28.0915971786366,2.70285619124404
"222",11195,8.31676757932939,30.1317668170258,2.71384014476318
"223",11196,7.98017154499838,29.3517789958268,2.45193011655279
"224",11197,8.40946130639279,29.3620331547764,2.30086090687085
"225",11198,8.46344064868618,29.3620331547764,2.24761929834014
"226",11199,8.39629761565216,29.3620331547764,2.30086090687085
"227",11200,7.1087289726871,28.9551005848024,1.71502870281828
"228",11201,7.1087289726871,29.0534688463855,1.73287702765465
"229",11202,6.51842395156013,23.5352811717884,1.84257273927235
"230",11203,6.07716643713666,26.1272428883357,3.6534956166439
"231",11204,6.11881232878588,27.1553590822082,3.03812226839467
"232",11205,6.10528965408391,26.3727902883899,4.36271057066299
"233",11206,4.70314761676168,26.9013086875063,2.36464278288106
"234",11207,4.71923167770619,26.9483791197559,2.04154293586086
"235",11208,3.84659631211058,26.7340314539649,3.34654960536917
"236",11209,4.06709591884724,27.9371386963535,3.03444069623972
"237",11210,4.00288556597845,27.0685492034341,2.02878302243887
"238",11211,3.65012508818857,27.1543842851664,2.74682132743272
"239",11212,4.45505470607694,27.0986835520442,1.88629887209208
"240",11213,3.58848372032848,24.937775430314,3.29827447972791
"241",11214,2.5440253031885,24.3649766467319,3.65265609189257
"242",11215,2.96460106614859,23.1602219752549,3.14282237005944
"243",11216,3.36958035443311,25.5904531058887,3.48885669628675
"244",11217,2.98227548698112,24.6986664398092,4.05513497266873
"245",11218,3.52690380032994,27.0816623615828,2.3591216208417
"246",11219,3.53510650641932,27.0479280744863,2.3591216208417
"247",11220,3.50587035319109,27.0816623615828,2.15001120372627
"248",11221,2.60686598516673,27.8248428951887,3.78360727172446
"249",11222,3.09635498367164,27.9298245910565,2.44413099933569
"250",11223,2.61823195082594,29.7429008762238,3.31265087059311
"251",11224,2.93333710507657,34.1201103446015,2.7849950128025
"252",11225,5.38038281144885,44.4748865500342,6.00205899711123
"253",11226,3.88785473955473,41.9481681697366,4.24318475758462
"254",11227,5.42058153480123,39.688130269474,6.07346978106014
"255",11228,3.5798835316793,34.2842541790804,2.70213135514035
"256",11229,2.37567936554191,33.0390504175666,2.91144677476998
"257",11230,2.59676057566067,32.7997452698085,2.49486930629958
"258",11231,2.69789336299545,33.7881498712259,3.16554095181609
"259",11232,4.91756092983504,37.6946147056677,5.19929792386033
"260",11233,5.32185669343363,38.0611084181318,5.10972054524074
"261",11234,5.40274657549534,38.3939268307188,5.04306147587937
"262",11235,5.53849577738863,39.5712245165192,5.37397783254863
"263",11236,5.42138118741028,35.5957105069653,2.90309529653474
"264",11237,4.82432939588213,34.3592226916971,2.57227204430695
"265",11238,5.6459710302243,34.7946949524762,3.20690443303051
"266",11239,5.65494678564671,34.8406009992957,3.11245330107525
"267",11240,5.81088924242525,34.8290734054167,3.10849735836145
"268",11241,5.77530909887944,36.4786971257986,3.20484705133294
"269",11242,5.78226096492338,42.570560084585,5.50216995783262
"270",11243,5.83882466730356,41.5248137035493,5.09575995604931
"271",11244,4.9817460281662,41.2641442353572,4.36713801010504
"272",11245,4.62007633533954,38.6964338604459,5.2492995565054
"273",11246,6.03027851166904,35.33032816142,5.85611502342212
"274",11247,5.75202959283205,34.1719544728209,3.19237010504981
"275",11248,5.02441150228236,31.706279777118,4.20299012198561
"276",11249,6.37801607334046,34.8959140742841,3.03860602165044
"277",11417,10.8936646688388,36.3763845916309,7.73737565411651
"278",11418,10.8936646688388,38.0979777485069,8.00652330057396
"279",11419,10.8936646688388,36.3763845916309,8.18709118614965
"280",11420,11.0995482059946,35.1360080192074,8.18457046108368
"281",11421,11.0995482059946,34.683725507452,8.16428691295014
"282",11422,11.0995482059946,34.8872876265955,8.26484081238902
"283",11423,10.5196239554706,32.1164251933539,6.98417720572228
"284",11424,7.2883107149675,19.4960828010388,4.47127013305778
"285",11425,6.61116731207683,17.1401791294124,3.28657318968858
"286",11426,9.76692901097854,29.0971204052121,6.04370157693737
"287",11427,10.838781223364,28.5862803378347,4.83287919520251
"288",11428,11.9789867511992,21.5736804756823,2.2563901887859
"289",11429,9.37326743601871,27.8123203254635,3.07633379959817
"290",11430,9.41570912128663,27.606724917191,3.06975513495636
"291",11431,9.00984995811505,27.8860243720857,3.1842451201676
"292",11432,9.01631867918026,29.712269207475,2.56872874274229
"293",11433,8.38034213032455,29.9011989888078,3.63614015856371
"294",11434,8.38034213032455,29.9011989888078,3.63614015856371
"295",11435,7.1087289726871,28.9960804271235,1.73287702765465
"296",11436,7.50445814244034,29.2219647880974,2.39458737494093
"297",11437,7.1087289726871,28.9551005848024,1.78750652226024
"298",11438,6.37147591230667,30.4945980576006,2.10128749196083
"299",11439,5.35885877033319,27.4667433032538,2.45613385466523
"300",11440,5.05559029440296,26.5845846229046,3.58814294812699
"301",11441,5.76413635139567,27.6046707574098,2.34529479312224
"302",11442,4.98198907727214,28.5167645024578,2.30125965219833
"303",11443,4.69867260984588,26.9013086875063,2.04154293586086
"304",11444,3.84659631211058,26.2716594249857,3.34654960536917
"305",11445,4.07157092576304,27.4747666673743,3.04500421205649
"306",11446,3.90961217966824,26.7162384139186,2.12462825083274
"307",11447,3.78170802201426,27.4494271178086,2.87858883235432
"308",11448,4.25311330426909,26.33085093591,2.26923941685354
"309",11449,4.12174690202299,25.2611086545139,2.09531963582042
"310",11450,2.65293311680586,25.8253977150313,3.62193180906814
"311",11451,3.84000302785319,25.1550896948167,3.04206103748934
"312",11452,3.44644288454667,26.7521395345027,3.69375285323255
"313",11453,3.45519673264744,26.5587699406768,3.73428463821751
"314",11454,3.53510650641932,27.0302051361813,2.43586976311567
"315",11455,3.54537063571135,26.8604376061155,2.3591216208417
"316",11456,2.53114279423286,27.0043752756116,3.30706998780026
"317",11457,3.10365432659061,28.4392042207687,2.44413099933569
"318",11458,3.09085549778069,30.4643618149711,2.99515143566778
"319",11459,3.80963278161153,33.8728490138998,4.55598322482893
"320",11460,3.97082372323247,38.8266975134138,5.70095704551911
"321",11461,4.42223011094554,39.8476433575828,4.40027431043087
"322",11462,4.81966478025708,40.6171932832701,5.6808389321914
"323",11463,4.39292983979692,42.0597336585499,6.19896739156183
"324",11464,3.98585196550757,34.1752196339078,3.20030203883373
"325",11465,4.47098054063113,36.9447667311576,3.82525078004611
"326",11466,3.94064719316079,35.0330691876147,2.84542306895473
"327",11467,4.61857901980653,33.8101421576025,4.41046572457017
"328",11468,5.87741153630655,39.7913642841418,5.96840881935547
"329",11469,5.9285493020466,40.1323524887755,6.08491914191537
"330",11470,3.84634108762225,35.1455908459599,2.89510759044016
"331",11471,4.26978801754971,35.8436208177796,2.90913306997408
"332",11472,5.63388639467847,35.4775880280895,3.35857296228155
"333",11473,6.14826237899604,39.0781392629191,5.70384735444649
"334",11474,6.71994028862226,43.3534845621813,7.92961946016785
"335",11475,6.16118460505455,39.6534272404898,5.46282114286496
"336",11476,5.23323187405721,39.0954511637966,4.80137480772033
"337",11477,5.09377051441717,43.0161611805812,6.70424731599188
"338",11478,4.32058133330819,42.0287224303226,5.64480417195468
"339",11479,6.46967314436822,45.3145869234445,8.2399836561779
"340",11480,5.91928334765116,44.3840053981231,5.95545108540171
"341",11481,4.68221222614921,39.3372846883884,5.65018045049045
"342",11482,5.78771628367648,34.52945694069,2.79471794458713
"343",11483,5.73141171089812,35.136724511828,4.24794452183842
"344",11484,5.40452491361788,33.1307357771525,3.22007013129338
"345",11485,6.80197918701336,33.3984178151682,2.95949567541892
"346",11653,10.9212554215701,31.8441200713571,7.97971470402162
"347",11654,10.9212554215701,33.5657132282332,8.05156514728874
"348",11655,10.9212554215701,33.5657132282332,8.273980710527
"349",11656,11.1271389587259,31.8441200713571,8.09508345636741
"350",11657,11.1271389587259,32.5440084229244,8.25247228176362
"351",11658,11.1271389587259,38.9482074498603,8.3923512555741
"352",11659,9.8630223493155,31.2569365664431,5.56907947323405
"353",11660,6.95958323399198,18.7068607358904,4.89813261582088
"354",11661,10.5335417185943,28.6557142818029,7.36583901321869
"355",11662,10.062886775435,29.1689571228892,5.21860778237465
"356",11663,6.48332147024264,18.2872062106294,1.48210317910653
"357",11664,14.5024301932092,33.1645469423267,5.78185510182277
"358",11665,8.19797388220914,28.5234179159339,2.79580359727439
"359",11666,8.11626985289073,26.3234486780596,2.69810956959743
"360",11667,8.29087648309759,27.7394729405669,2.34591313891909
"361",11668,8.00214508171226,30.7732254019747,2.43739245282491
"362",11669,7.94816573941887,31.5229061505583,2.41655205928952
"363",11670,8.1592939424531,31.459204135109,2.1338333358368
"364",11671,6.37304828361581,29.8802993078164,1.46633118988586
"365",11672,6.37304828361581,29.6473678424754,1.49824777182395
"366",11673,6.37304828361581,32.2525054637571,1.4988739119452
"367",11674,6.59115941436649,30.5150917245629,2.48563085539946
"368",11675,4.30031859002619,27.1714165363808,3.7640243449282
"369",11676,4.99482436446169,28.4976036236436,2.63565704742718
"370",11677,4.35009852014112,29.0959868919985,2.99719215044434
"371",11678,4.42970036668935,29.5919301625225,2.54109202612648
"372",11679,4.38450547872727,29.0432991309791,2.47458777735897
"373",11680,3.79845995620474,29.0308817571899,2.38116402764791
"374",11681,3.71454123149683,28.063125760297,2.7259282405749
"375",11682,2.51748335995007,28.7985026391626,2.92742835537307
"376",11683,3.3907682795206,27.6205818543115,1.82957663084389
"377",11684,3.3263298755774,27.6798475269642,2.18815363742111
"378",11685,3.39575122585842,26.4821688502488,3.04531340075423
"379",11686,2.29615379481304,27.6603830481165,2.30487734140641
"380",11687,3.44351119397621,27.1635747700396,3.64286295234695
"381",11688,3.38884497984735,27.6306479733976,2.58264765095078
"382",11689,3.20670869994592,27.7725406126644,2.22292137104199
"383",11690,1.96348575425381,29.5654856893799,2.68399667695321
"384",11691,2.96192539175011,28.852597772273,2.24798879742859
"385",11692,2.30812791613878,30.0734224120034,2.78740547965582
"386",11693,4.69376653606661,34.3997314568855,4.8271716813972
"387",11694,3.80358389586458,33.8287650547167,4.80729287984881
"388",11695,2.75513322294961,31.4186899600559,2.3203672644774
"389",11696,2.83230182201997,34.0375803044672,2.72829611982497
"390",11697,4.37361266656382,37.4240525973961,2.5947114048308
"391",11698,4.80984599214959,37.8178226841494,2.93383719164997
"392",11699,4.27650528460466,39.1951775683018,3.91349907928709
"393",11700,5.84991798953354,39.1193546245279,5.64898369906802
"394",11701,6.47295943396419,37.6545040881374,4.78005766592428
"395",11702,5.66654464534187,41.0689741985658,4.3276044393281
"396",11703,6.61707038199914,38.6351615053852,5.22282056946236
"397",11704,5.91203192024723,37.2529238487223,4.53890673791791
"398",11705,4.61638969654168,39.0850991794075,4.03139028350257
"399",11706,5.00541766771145,34.8406570014956,2.80451889671519
"400",11707,6.2972775887766,41.2651792917671,5.39514580278756
"401",11708,7.56517148413295,43.1480197580555,8.17800955821677
"402",11709,6.99757059418407,40.3277093197956,6.79185337943754
"403",11710,6.30028279350567,40.3823020230443,4.93490841436554
"404",11711,5.88365180161064,41.7856000253585,5.51857394940838
"405",11712,6.06683591135447,44.4999945966495,5.57844609069329
"406",11713,5.56826513570923,45.2929883674657,6.00573441500698
"407",11714,5.47904196484554,43.8490247350012,6.16781780865919
"408",11715,5.47836451916401,43.2874044890885,6.32512091340328
"409",11716,5.04636610154309,41.2669981478777,4.75984213156453
"410",11717,5.21147177696936,36.8893946557845,2.39668411380509
"411",11718,3.50782156671766,34.3692204288152,3.7404841303964
"412",11719,2.6373820227253,32.2055667611142,3.9093825064239
"413",11720,3.64591413291086,31.9556076614035,3.50036382536367
"414",11721,4.27474965945974,31.8353949135437,2.14798849463935
"415",11889,11.4234117368346,31.191363174224,7.47907447983168
"416",11890,11.4234117368346,32.9129563311,7.52113961201074
"417",11891,11.4234117368346,31.191363174224,7.68639122073757
"418",11892,11.6064236886682,31.191363174224,7.5310630294793
"419",11893,11.6064236886682,31.8416180971336,7.60875016657041
"420",11894,10.6082197070833,31.7260373016732,8.12640761316145
"421",11895,9.46255145219324,25.2225124748024,5.27320559721396
"422",11896,9.45329383939417,22.5722767847875,4.62924850327481
"423",11897,10.3852368264632,25.9550535869535,4.90122268107197
"424",11898,9.93127218850604,30.068307527054,6.72660088165904
"425",11899,10.6436680933094,30.9966025616229,5.24252038190954
"426",11900,9.15410213230064,20.5453303351982,3.0336307304398
"427",11901,6.97004607274871,27.2989099009012,3.15909936035717
"428",11902,7.3009508660331,29.4151045446411,3.96423137938338
"429",11903,6.82357734117479,30.5005102281351,2.90828815598937
"430",11904,7.15384678249011,31.9753104450175,2.88821343927207
"431",11905,6.52135517465162,32.2899631903476,3.47920332541811
"432",11906,6.70717468841073,32.0029074368763,3.02296442497869
"433",11907,6.24096286609027,30.9249515949265,2.23068442958101
"434",11908,6.24096286609027,33.44454102102,2.2853139241866
"435",11909,5.82703882575596,33.9112636324306,3.42389741389565
"436",11910,5.16665395321291,34.6836755621958,2.06545630322549
"437",11911,4.85961301619151,26.1372467165939,2.9932449067587
"438",11912,4.8732053973079,26.1372467165939,2.92235799382014
"439",11913,4.41284587125823,26.4890177841105,2.53721509727038
"440",11914,4.40342615109783,26.4890177841105,2.67243416565219
"441",11915,3.8525893250754,26.4009966674923,2.78835719681117
"442",11916,3.8012965676308,26.785145401623,2.44379134755932
"443",11917,3.20649824397373,26.731399305737,3.79319894715149
"444",11918,3.6847159328912,25.9212119354498,2.39803187869571
"445",11919,3.98641267749447,24.8168651869049,2.23028331965317
"446",11920,3.18238216417814,24.436716113362,3.24165434899716
"447",11921,3.68347785220926,27.8142302067114,6.22040837903739
"448",11922,2.63548262726555,27.2824867483669,3.13213135072192
"449",11923,2.28129762173379,27.1058607540206,2.9182082981423
"450",11924,3.25060013530818,28.6345567790423,2.28446384126955
"451",11925,2.21995326999892,28.9905963660838,3.02752569842731
"452",11926,2.40246757711768,30.0850359000329,3.14437459140816
"453",11927,2.46538519333096,28.7794213080033,2.41942865520564
"454",11928,4.01225796141296,34.2926323197755,4.9325871398789
"455",11929,3.77822494987045,34.855587792259,4.73819505534417
"456",11930,3.55956356194022,33.3760438474727,2.96792538767731
"457",11931,3.5521708840555,31.8128314640161,1.9423147994732
"458",11932,4.06903591290985,36.2334433617334,2.74801684313698
"459",11933,5.83221213067747,40.1503827015417,4.49055446135981
"460",11934,4.59931643784955,39.8153931008867,4.09050015368889
"461",11935,6.18865394146232,46.1694490979659,6.78126822177342
"462",11936,6.28972856220842,45.7087764987829,7.17831389888562
"463",11937,4.78474920001919,39.4398406497449,5.02350230513854
"464",11938,6.05785176058468,41.1779258373349,4.84480589838779
"465",11939,5.82151288941253,37.7437539507019,3.84151020418559
"466",11940,7.21977672701397,39.8529317420808,5.8466279869521
"467",11941,5.86653716632797,40.0773248324737,4.60212191953844
