"Id","Day244","Day245","Day282","Day283","Day284","Day285","Day286"
10473,39.3184653642366,31.8389824792889,34.2670570172305,32.4901798782974,22.0094328122956,36.4210103920816,15.2672133842731
10474,39.3128751845029,31.8324656565995,34.2428490255479,32.4721746292401,21.8433861047888,36.3822067004007,14.0665650119621
10475,39.3128751853968,31.8324656574933,34.2428490264418,32.4721746301339,21.8433861056826,36.3822067012946,13.8551550333376
10476,39.3128751854319,31.8324656575285,16.9940224483556,32.4721746301691,21.8433861057178,36.3822067013297,13.4558112238373
10477,39.3161474990909,31.8408992222353,17.0039789704281,32.5240079884461,22.05821492624,36.4636945016669,15.9768712734942
10478,39.316147499091,30.3701270796103,17.0039789704281,32.5240079884461,22.0582149262401,36.463694501667,15.9310640825635
10479,39.316147499091,30.4696796847079,17.0039789704281,32.5240079884461,22.0582149262401,36.463694501667,15.9240168221875
10480,32.8366464881334,30.1137630555066,16.6537117555942,32.1274686278056,22.2962483286363,23.6753941646402,15.212180533999
10481,32.4350996587155,29.5070231648705,15.9966432625855,31.6815864719528,21.8503661727834,21.90497250598,13.8347423079622
10482,31.8647962051745,28.8407231009004,15.2322095467972,31.0480152879949,21.2167949888256,19.3923174727879,12.1644474629604
10483,31.0565269499755,28.4990176681453,15.2979219672637,27.231111519723,24.7899802684565,22.1743547284966,21.6976498488631
10484,29.8556171468648,28.1116442692094,14.7357451259755,22.516629337085,27.1504600824031,23.1206376246701,29.4326286615571
10485,31.7558384876912,30.012536398039,16.2997283048101,24.5060744051355,29.5262308654118,24.5718121049182,33.6619673006929
10486,29.7661399838347,27.5118430927107,13.8303658706787,21.8606331100912,28.0200099032008,25.1090534532928,60.70572762079
10487,28.9193174757928,26.2337510831972,12.3811045778007,20.3450789433534,26.504455736463,23.5503129924167,59.871349599621
10488,29.3149989830618,26.6090085952827,12.6607702746717,20.7639244668803,26.9233012599899,23.7522315836594,60.3303534255358
10489,29.5303707259039,26.7802931183464,12.8049412163912,20.9956411290911,27.1550179222007,23.6724126368596,60.7050509316388
10490,29.7675536763428,26.4144807666074,12.9616119715036,21.1882018995942,28.6293200173909,35.0320806579385,63.9686658250488
10491,28.7718700945444,25.2926588909646,11.8303747549663,19.970358705403,27.4114768231997,33.6235356668304,62.6686102497726
10492,27.4934635982079,23.8648659948734,10.3640209743713,18.3844640176582,25.8255821354549,31.8058138856065,60.8807912881003
10493,26.1834319636973,21.1166756401566,9.27574589564063,17.2136716738925,24.2986638416681,27.0347369706694,12.1113278161757
10494,26.8823899352089,21.8686486297992,10.3004922827446,18.5498585617479,26.3672204207208,28.7939132812985,14.9626543572209
10495,25.8022657006077,20.9783813387729,9.65096400657906,3.61076508256597,26.6075227683564,32.4500528769351,16.2250360478231
10496,26.3577343483616,19.398579416036,9.61138833124877,4.44362218780912,27.4383365603524,34.7436003407111,26.5257564551399
10497,25.850233283396,18.926040547965,9.07178643630998,3.71755834824039,26.7122727207836,34.1046801912257,26.4724947217078
10498,25.203450707091,18.3208570087231,8.38225314459743,2.94431700815388,25.9390313806971,33.3264785304009,26.415024024463
10499,25.8355625525193,17.3847078170358,8.65416664208649,3.28387393828955,26.5918207756917,34.4728275639442,22.0518133670772
10500,26.5233171487799,18.0644927084372,9.33872357852681,4.09614357455145,27.4040904119536,5.43336643542267,23.2165305606365
10501,26.9842570198544,18.5152109992599,9.80124946341965,4.5799391421791,27.8878859795812,5.82750421128522,23.9149291266333
10502,27.9243629617495,23.0024302291265,11.0834600743754,5.24974710105515,33.6493019793084,10.8245842211513,34.1383065849985
10503,28.5247788690815,23.5570984419421,11.7269794356782,6.00950149014342,34.4090563683967,11.3765380333301,34.8337165186237
10504,26.7255285800901,21.7554462141765,10.045407430882,4.22077137563199,32.6203262538852,9.53977254485322,32.9292883593657
10505,26.970317364139,22.0317654976577,10.5977275536487,5.16493641152761,29.0993227594358,-0.0822438151756921,10.1082197014673
10506,25.5453072777526,21.0435182301419,10.0919781474597,4.39201099782459,29.6825991523786,-0.108659100343546,10.6171167490085
10507,24.1208491026604,16.8359786331612,8.93316174967856,2.97905373395397,29.3617170072866,3.04011275791664,13.688158611997
10508,24.6262324085303,21.4019787019617,10.089302765117,4.26638989970026,28.4174923050154,-3.86376508801541,7.97586776089228
10509,22.4905475865912,19.3856849726347,7.98063831518111,1.96975464467119,26.1208570499864,-5.99982879184364,5.59598929966998
10510,21.959769747671,18.9135841556096,7.36878529065031,1.31480771629494,25.4659101216101,-6.60989510266178,4.78163323506622
10511,22.8383900573803,14.8337994968784,7.87040070995415,2.16258175127625,25.9597102540156,-6.52398905874516,1.7698521873002
10512,22.8162974750059,14.5946730171125,7.59763441901121,1.82302815061431,25.6201566533537,-6.79814306314617,1.543209072058
10513,25.2095038890849,16.6946291170574,9.69650976022768,4.31092344857051,28.1080519513099,-4.66234809646731,3.8340438727659
10514,26.3952047080794,20.5773528254507,10.3759904194107,5.35238835295893,30.8552621896987,4.6633973425749,14.829669096717
10515,26.4861602069422,20.7891515342084,10.568870667594,5.57254761640988,31.0754214531496,4.92736470620109,15.5923876816553
10516,19.293023279893,22.3712588036746,12.5110023212933,6.41202614996323,33.8748161439727,7.51031864583691,20.363189009889
10517,19.3009109504638,23.3079899356758,13.0983300535857,5.48152238131494,36.4812203852021,13.9021505488183,29.086347110548
10518,19.7500947967971,22.6749578504525,12.9894720379405,4.31822073296633,33.3628991006149,8.2978220106247,20.5863218230264
10519,19.5190272680096,22.4239901184059,12.7305223464821,3.92525047566235,32.969928843311,7.98064053236837,19.6455045227384
10520,17.8817987057041,18.9188642630387,10.8857989227336,2.14730340014739,30.4156516602755,2.25742563486943,14.1278407654118
10521,16.2015418577566,17.3874921054729,9.38089995345093,0.330980074790298,28.5993283349184,0.539027494304522,12.4236586577756
10522,18.5110010634218,19.9460802114447,11.9903254622056,3.14499510802848,31.4133433681566,2.76065049953288,14.7028101714737
10523,20.3444237938303,24.980558857833,12.8357518091708,4.75123127330503,35.0680852104697,11.969798026779,23.716490423367
10524,21.1150601589594,25.6727847388436,13.4604224274505,5.64237480412583,35.9592287412905,12.5828837451535,23.8401794360902
10525,21.9001184363629,26.4749634014803,14.1867611004114,6.48559444906999,36.8024483862347,13.4610982514981,24.1863016742072
10526,22.4838129153529,25.5701103486368,14.768092382387,6.65248344797613,37.9235342162606,15.0447076254834,27.3107981166496
10527,31.0568744863531,25.954680717662,15.1765697985904,6.24823106608028,38.9959248068239,15.5727718843091,28.9225886593208
10528,32.2027451113611,26.5922638649325,15.8256091897108,6.05539034733405,40.2797270605368,16.351983891584,30.3746235397757
10529,34.267673997464,28.1503459789995,18.1742913956327,8.30938622170044,42.4153870459297,16.9495515992222,32.3853988117253
10530,34.1047715148899,28.3332730185942,18.0779925334781,8.36422254513184,42.3881727744877,17.4254711210752,34.2293185903622
10531,34.1939919673762,28.1893030526518,18.0749666071179,8.42348861825425,42.4474388476101,17.4168838214262,33.7072512586629
10532,34.197502195092,28.3825070308288,18.1189784539697,8.16895750315176,42.0563416792708,16.5448512134966,29.6919832577172
10533,34.4221498994203,28.1779911152308,18.0436446593947,8.02032896566447,41.9077131417835,16.5778073719359,29.803410971686
10534,33.6605983941454,27.1079807571119,17.1320292048468,6.97954084817912,40.8669250242982,15.7757896097694,29.0592324145226
10535,33.1892019431785,26.3832650320779,16.4744048329393,6.24062238334733,40.1280065594664,15.2199694976303,28.2129185421215
10536,34.4820885518834,26.7327753784581,17.264012979091,7.46433494779698,41.9272272794228,16.9839834030236,31.8355206356119
10537,34.7041540730139,26.9609274768441,17.5284143239294,7.63357649105231,42.9604394667891,17.3444182076231,33.1108847555313
10538,35.2981108220764,27.420421948526,18.0553424496259,7.96694536606355,44.1577789859112,17.9390832651235,34.891699686202
10539,35.8235992472962,29.432634788858,18.2404256949521,8.10134765729778,43.3746717924912,15.369222625065,29.6200362705962
10540,36.1088310830876,29.4843672412902,18.2374893262517,8.03321676432761,43.306540899521,15.4655091084239,29.6441464378941
10541,36.1277508998008,26.1380753990688,17.5461289286827,7.59965762704072,43.6233587687593,16.1531147841076,31.4652489835931
10709,39.2839515587493,31.8044686738016,34.2325432117431,32.45566607281,21.9749190068082,36.3864965865943,14.993460320088
10710,39.3111994603209,31.8318293129227,34.250035934781,32.4743180907974,21.7941391002823,36.3588148975043,13.9954012060794
10711,39.3125472065267,31.8331770591285,34.2513836809868,32.4756658370033,21.7954868464882,36.3601626437101,13.8918025992271
10712,39.3126003131609,31.8332301657627,17.0026102094997,32.4757189436375,21.7955399531224,36.3602157503443,13.380724697581
10713,39.3161474130273,30.4496473948557,17.6194106786328,32.5240079023824,22.0582148401763,36.4636944156032,15.9591276093785
10714,39.3161474956865,30.4198865102819,17.6195479766911,32.5240079850417,22.0582149228356,36.4636944982625,15.9827259515347
10715,39.3161474989561,30.5006489456221,17.4491697496574,32.5240079883112,22.0582149261052,36.4636945015321,17.0868123757919
10716,32.8014288026457,30.0855181577166,16.6077686089909,32.0547920026705,22.2235717035011,23.6294506109372,15.3424189474238
10717,32.2467929250678,29.3365171300286,15.8475372903623,31.5480645802263,21.716844281057,21.9180645365266,13.6502683645952
10718,31.8196016604675,28.5890063212002,14.9430789317943,30.8195490464555,20.9883287472862,18.9351259771309,11.9041378239678
10719,31.6237869926669,28.8800035847453,15.6280891277193,27.6776205019242,25.2364892506576,22.5368382733952,22.2082068081673
10720,31.2034851096447,29.5125169153836,16.064730786971,24.2912353160197,28.9250660613377,24.6396489307933,30.7659541884472
10721,30.2669191208851,28.3699348562288,14.7199022388571,22.6610184858181,27.2948492311361,22.4383333791923,29.6787457046508
10722,29.3057630834216,27.0036608123167,13.1190931031962,21.2224279858928,27.905026785295,24.8989778871653,55.3845054560261
10723,29.8534330049065,27.2201872279068,13.1778782769095,21.3432310003435,28.0258297997457,24.8619126174897,55.9266074321725
10724,28.7407994971628,25.997457085767,12.049913045666,20.1503800727899,26.3097568658996,23.0783038509591,59.6305292689911
10725,28.339999764377,24.9916508216757,11.5477748495551,19.6804244686539,27.1215425864506,33.7342911058199,62.1276809019216
10726,28.939756768639,25.5283643527494,12.0659127049441,20.3289894315845,27.7701075493812,33.9540253179266,62.6848420070999
10727,28.6561300826566,25.1154885121807,11.6223861272037,19.860223692946,27.3013418107427,33.1950386534804,62.1371847517779
10728,27.5678754456948,22.5921286657516,10.746074131008,18.947426321278,26.0324184890536,28.5409833852894,51.4599078101985
10729,26.9788410403101,21.9322629679277,10.0546190677915,18.167237101255,25.2522292690306,27.6990412287493,50.4960287778438
10730,25.5553686114711,20.6234408081087,9.02747625452855,17.1273729400793,24.9447347990522,31.0382701497756,13.27894291902
10731,24.5103798646743,13.3397378003782,7.83897575616762,2.44606432767327,24.4414689735119,29.8023937265457,14.3522373418918
10732,24.7977010274251,13.7247843916103,8.12929301384542,2.84985569662392,24.8452603424626,29.8951355527384,15.1206115168495
10733,24.5306150396339,13.4919198954952,7.81270382452135,2.49834055518294,24.4937452010216,29.5015561953812,15.3278341034125
10734,26.3159737599395,20.9836712712426,8.75730962298938,3.90636612206869,31.4258957098122,40.5170476366775,37.2918658529506
10735,27.3240886021908,18.8311909629792,10.0898711534121,5.10392919352169,28.4118760309238,35.9847682406604,23.5347190518715
10736,28.2113048873449,19.6795939911566,10.9697607544384,6.02189584943338,29.3298426868355,7.14988874762213,24.8654491962897
10737,28.3423334131856,19.8163703591402,11.1328145234173,6.17629171395669,29.4842385513588,7.21166591665509,25.3067118867416
10738,27.6627349902196,22.7868233253804,10.9059243256959,5.14524648714702,33.5448013654003,10.6750667632133,33.9614729733019
10739,28.3372249874783,23.5832620989977,11.7786092360051,6.20092272404682,34.6004776023001,11.4132051789108,34.4868790670569
10740,26.9703790767895,22.2740913217242,10.5537878665307,4.94843972683016,33.3479946050834,10.0646779021342,32.6104052555869
10741,26.4740182180191,21.7538268570074,10.277266207165,4.87210724471688,28.806493592625,-0.330400361830577,8.98153128505634
10742,24.7739558403752,20.3755992033564,9.38362029038508,3.63741815606908,28.928006310623,-0.766664710257851,9.11169120190724
10743,22.9984726649425,18.8716696107354,7.84691766709595,1.93362218742669,27.2242103419807,-2.44177673484096,6.3915047249884
10744,23.0795171262078,14.8718237775296,8.58526502375209,2.54829517678879,25.8712486152141,-8.31641097805073,-2.86937377331823
10745,22.6543691556223,14.5360355771811,8.18526913311178,2.15330063956494,25.4762540779902,-8.71865126689211,-3.11067458787938
10746,21.2644276390933,13.2641642933165,6.78309171537197,0.521166895972442,23.8441203343977,-10.141761726215,-4.54427505819348
10747,22.2882057617948,14.3493076530787,7.38079247027855,1.49072426649968,25.287852769239,-7.04599582566932,1.24127338546899
10748,24.2260402862672,16.0942254161947,9.09726808938104,3.57619386448638,27.3733223672257,-5.28958631360605,2.99330199413128
10749,24.7014790204554,16.3923092000051,9.38144039844055,3.9652670678585,27.7623955705979,-4.89795497527357,3.45409698775708
10750,24.0688994915847,18.4789938166996,8.26115612506097,2.97020847930257,28.4730823160423,2.68456758319664,12.7012414934891
10751,26.3716150799146,20.6837146279056,10.4909502058134,5.28894402144671,30.7918178581864,4.99560140055897,15.5474391538316
10752,27.3819434108294,22.0509644221015,12.1067042381348,4.75333614470183,32.2161261387113,7.20833152159665,20.0141887038457
10753,20.8944977950903,24.4453673300529,14.0673986273284,5.30109566786757,36.3007936717547,14.9081310215633,30.2517917786503
10754,21.0096040884035,24.2628996560995,13.9121675469369,5.08782175638085,36.087519760268,14.6476741409015,29.9172326164578
10755,19.9511711578874,23.2261369725559,12.9365740936264,3.99638593203716,34.9960839359243,13.6013219620911,28.4294293409717
10756,19.1506282687479,21.4746364919415,11.5072305481074,3.12649511817351,34.1420463464374,12.3082403187867,26.0957920336061
10757,19.108616354444,21.502488973344,11.5717676372844,3.0888343797582,34.1043856080221,12.1640107342882,25.7261458119941
10758,20.1200090620337,20.9741815639965,13.2074583647844,4.26172390335341,32.5300721634815,4.04251120608908,16.0640680855787
10759,22.3486708312907,26.632416185561,14.6138300220899,6.48993764077361,36.8067915779383,13.8233791341669,25.7244415190298
10760,25.4217732641993,29.7585492810266,17.7297245235588,10.2742964423561,40.5911503795208,16.9459203482198,28.5608917533975
10761,22.4720028006054,26.7364522165708,14.6834558152776,6.88531715612496,37.2021710932896,13.9568392200319,25.2981727374515
10762,23.1008263670975,26.2464140660898,15.5726394132641,7.43117907756617,38.7022298458507,15.8426816861967,28.5643757239005
10763,33.6416862370603,28.4803950682477,17.86240463196,9.2069301110951,41.9546238518387,18.1699754764681,32.0213445520086
10764,34.222512953839,28.7232960581815,18.1064927066637,8.58678305910024,42.811119772303,18.5286492642699,33.155724988756
10765,34.0800184809844,28.3300297058167,18.5129786196223,8.57985215807921,42.6858529823084,17.2711535948975,33.2495976048405
10766,34.2953722832575,28.1535788732321,18.4263791006203,8.50469738226237,42.6106982064916,17.2996728946327,32.8947071934531
10767,34.4921407599725,27.8377009023232,18.1976808329934,8.23122447333077,42.33722529756,17.1178143631181,32.310120190717
10768,33.7359683326393,27.2403313312633,17.3861499915519,7.37590132767939,41.5547246870553,16.5996172018877,26.7452516300216
10769,33.7305356323997,27.3796631820543,17.3413407205529,7.09941646220846,40.9868006383275,15.9821421446806,29.9159020634707
10770,34.0092038120493,27.3072374039259,17.3914366386958,7.14087126623649,41.0282554423555,16.0494558192097,30.3448552676448
10771,33.6565982801273,25.943470109978,16.4427311156849,6.41880636107815,40.881698692704,16.0094096612365,31.8884455223357
10772,34.6349496305348,26.7748404385888,17.3471827705515,7.53265733526272,41.9955496668886,17.0413872988297,32.4949899114403
10773,35.2239035662461,27.3628663310789,17.9193374379973,8.0695447553352,43.396407731072,17.6708924847938,34.1969273777943
10774,35.4169223985333,29.4260181382684,18.1522586158801,8.14223652206189,43.4155606572553,15.1675903585194,29.6474851662475
10775,35.6434751422769,29.5220552520902,18.3210999562068,8.09793551092103,43.3712596461144,15.4240812580266,30.025823798029
10776,35.404620900931,29.1297108657401,17.9796756706093,7.77012691297872,43.0434510481721,15.0916919944198,29.7526997552422
10777,34.3638984652565,26.849422267237,16.830933111302,6.3296213021527,41.2154477279597,13.8415776589965,29.1986763752238
10945,38.3339672590128,30.8544843740651,33.2825589120066,31.5056817730735,21.0249347070718,35.4365122868578,14.5518116561973
10946,38.3285430274695,30.8491728800713,33.2673795019296,31.491661657946,20.811482667431,35.3761584646529,13.3863415948349
10947,38.3395558499657,30.8601857025675,33.2783923244258,31.5026744804423,20.8224954899272,35.3871712871491,13.2280952052922
10948,38.5546426970694,31.0752725496712,33.4934791715295,31.717761327546,21.0375823370309,35.6022581342528,12.8770406769783
10949,39.2023116544673,30.1648729024615,17.2671857208781,32.3878024149954,21.926402202234,36.320311828564,14.4757069501402
10950,39.3121160544351,30.470421335113,17.4361418350677,32.4976068149631,22.0362066022017,36.4301162285317,14.6258330714543
10951,32.7753165182886,30.4175021237783,17.2090893606945,32.5025249579085,22.0411247451471,36.4350343714771,14.9150639442146
10952,32.6579154723812,29.7126427392081,16.3948420411551,32.0626125970718,22.1224619777637,20.5449853061275,14.0601813321336
10953,32.073061634232,29.1869317319591,15.399711495873,31.4097737341578,21.5785534349885,19.9947585646573,12.4166944906047
10954,32.1794877470624,28.8769127987992,15.0352619770782,31.1433641439779,21.3121438448085,19.2535272488064,11.6681811564577
10955,29.9003283928058,27.0681075276114,13.6691525069704,25.4798767250724,23.0387454738058,20.6827087376069,20.2304254086272
10956,31.2774866758616,29.7122120065722,16.1675864365043,24.5753776976424,29.2092084429605,24.5521092007328,30.6242164750892
10957,30.1416993202694,28.2905618081228,14.6068584719039,22.5902946399783,27.2241253852963,22.3485476643329,29.3441080714278
10958,30.1133476667126,27.6936798215114,13.7917635113677,22.0273949395178,28.7099937389201,25.4756350160355,55.7790459290004
10959,29.5605870725653,26.9044974622306,12.8619953887477,21.0364474063361,27.7190462057384,24.5044496970165,55.3396155453499
10960,28.7847287327857,26.0935293905075,11.9599244354274,20.1560338887051,26.8386326881074,23.4318558774449,54.8012158990101
10961,28.40644536909,25.5627638459937,11.3903056988492,19.7303287406361,26.4480358570453,31.5708816994484,61.4942420705813
10962,27.4366074649317,24.5367503723958,10.3520061805205,18.5909673224938,25.308674438903,30.2782230044153,60.4955968040139
10963,27.1153648963459,24.0925082139091,9.8749575579349,18.1116234481676,24.8293305645768,29.4816337945115,59.9696649503134
10964,26.6102422521374,21.6302484587479,9.80040012154733,17.8811841643626,24.9661763321382,27.5778994037003,50.6434775123682
10965,26.52191482782,21.5183249954378,9.63664721578972,17.7652917157013,24.8502838834769,27.2040518251627,50.1404309331764
10966,25.397739361306,20.5497677320345,8.95429152920509,17.1628843344284,24.9802461934012,30.8788105886057,13.1662713137108
10967,24.7438931491396,13.6539584468627,8.16081063366545,2.7893401632905,24.7847448091292,30.1031733191661,14.6930053490508
10968,24.7444415668988,13.6939728123018,8.13034075960874,2.83285144075576,24.8282560865944,29.9746638621042,15.2685650161777
10969,25.2045403984027,14.1720866469467,8.50483737785087,3.28860583555471,25.2840104813934,30.2575949312224,16.1412788855261
10970,27.4545557852825,22.0786795514848,9.86024085654777,5.23175699835439,32.7512865860979,41.7108231786806,38.4324878115856
10971,29.0271793122118,23.5644723509039,11.3374932580449,6.85450364329902,34.3740332310426,43.2499896553267,40.5392606320971
10972,28.8019557358627,23.3470805280844,11.1555238727644,6.60435399276325,34.1238835805068,13.2604754141958,40.7575561891743
10973,28.3488529440423,23.4909543682175,11.3096518026936,5.98500102726377,31.437532047476,7.51169114525872,24.9673900377698
10974,27.2136869380566,22.4331609601537,10.2924560880551,4.83501441515595,30.2875454353682,6.41204829603371,24.0199660480844
10975,27.3444041852017,22.6814194169889,10.9134619540272,5.34246635961094,33.7420212378642,10.547214413258,33.3153425869214
10976,26.337669566815,21.6692857631675,9.70166020809357,4.64775966431801,27.2259442055804,-1.45393396759168,5.95461132407787
10977,25.003627280302,20.5857034208543,9.10076885088214,3.73747336997059,27.6718597178788,-1.51391696556189,6.51614830983544
10978,23.7225580618174,19.6049592211664,8.54522196680195,2.86464781747044,28.1552359720244,-1.62862187768454,6.79897852863289
10979,21.3966759125846,13.1708896347765,6.83832293259349,0.642441869477776,23.9653953079031,-9.97453556503743,-4.8627067803149
10980,21.4659293065904,13.3309748795305,6.92356375160437,0.621988114469669,23.944941552895,-9.99680089373025,-4.35121184875515
10981,21.2532168972977,13.148128245875,6.71085131770716,0.403272498205791,23.7262259366311,-10.1895191168337,-4.37012452799138
10982,21.9911885203442,10.9502913905615,6.75495690626581,1.03915778434626,25.6348888080868,-0.374519129792779,6.76485993562718
10983,23.6760000926715,12.6480195479012,8.42293330972419,3.00028906476588,27.5960200885065,1.2878557538618,8.48438414535631
10984,23.4358756951637,12.2685215610971,8.01114378076957,2.53155405182102,27.1272850755616,0.916270175871449,8.03565319493774
10985,22.5030328840195,11.3886438940472,7.0924890864425,1.5165708396225,26.1123018633631,0.130714078402193,7.17621026414605
10986,24.1499539871453,18.7140720171921,8.44184642859995,2.13157040597823,27.634444242718,2.8588017256166,12.8898024666429
10987,26.7342193970618,20.8355964653139,10.6062593706834,3.90332699853269,29.4062008352724,5.09162926888572,15.62641586948
10988,28.5284531784557,22.5482379997136,12.7321308185425,5.06557558058125,32.5283655745907,7.74677344531945,20.3604857343821
10989,24.5364109342571,27.6745975755096,17.5239734190712,8.93389448915521,39.9335924930424,18.2712238419291,33.4562954410282
10990,23.72926491832,27.0012149159287,16.8633824738683,8.30566295118085,39.305360955068,17.4168571366223,32.7280896708675
