"stations","MAE","MSE","RMSE","NSE","Bias","R2"
1131,1.98153464700712,8.27186127231778,2.87608436460369,0.55704950019489,0.350863005829257,0.612363000698411
4853,3.11472961966923,18.4931200635221,4.30036278278032,0.135338666753475,-1.86149532236805,0.361677170656456
5361,2.52301177298303,14.3974728342434,3.79440019426567,0.607060138464134,-1.46750881161057,0.668151063680142
6968,1.9864224106675,9.96264960983798,3.15636652019977,0.41445123362206,-0.610321037996206,0.55210628505336
14069,4.04340757606861,26.8822872666908,5.18481313710444,0.304454642651331,3.87221570249961,0.730002910642174
14301,1.99633712549101,9.90620990957014,3.14741320921962,0.734354332881409,-0.259539091512107,0.788322272310013
17814,2.30778408379084,14.5685954267978,3.8168829464365,0.737244368976002,-1.22812191472798,0.805365009058952
18169,3.19290312157221,21.6879814979946,4.65703569859569,0.663983403948958,-0.142272882725766,0.668132923704931
22168,2.37622940758629,13.0806768538531,3.61672183805351,0.689061113041018,0.52372676796036,0.700289355970484
23072,2.77140459818997,10.9895389007257,3.31504734517106,0.479566919371962,-2.59085275056762,0.815559125037513
23278,1.65011462443536,6.14096678469794,2.47809741226973,0.771536660283977,-0.129808246506956,0.772356682968495
24661,1.7833544810041,7.63956405575333,2.76397613154552,0.851304189095302,-1.00029121078931,0.890738254347693
25349,2.6319534472209,26.4908732457834,5.14692852542013,0.393648769369277,-0.791621011730778,0.472387784162394
26069,2.20871667941467,8.39338530256072,2.89713398077492,0.861825414534564,1.71347374169478,0.931959939838138
26157,1.81311741188828,6.66841245871094,2.58232694651761,0.77765465012033,0.535237234191063,0.788480684907803
26539,2.86745007663791,12.6072755094773,3.55067254326238,0.727913002533616,2.66046935383786,0.895064475083809
27953,4.92956200492874,30.5408431877681,5.52637703995738,0.303947894555637,-4.54994291373398,0.775221455282189
29629,3.10575031730749,13.986439750374,3.73984488319689,0.672236066613521,2.99944322419844,0.890751601598493
30168,2.14336157537417,10.7566393993471,3.27973160477304,0.704481770553789,0.741507866378181,0.759643571385029
30308,1.70046684994064,8.77171877374843,2.96170875910317,0.882325372507988,0.685141481483318,0.889041531928503
30766,1.84324494952062,19.2258953372189,4.38473435195553,0.656452704972641,0.357255213674613,0.68147361633183
34095,2.13088119872522,14.2195878604942,3.77088687983267,0.868084037710228,-0.992536762523486,0.880990426944268
34508,4.22822176653137,50.6473733465146,7.11669680023778,-0.151989584331969,-0.943634970965397,0.498599737234372
39518,4.73540773016393,178.670599640641,13.3667722222173,0.592416547763745,4.09713702823228,0.758850423023932
41832,2.99058154899699,34.8066110196485,5.89971279128472,0.430174588461988,-2.33698076297822,0.789475503545656
44333,3.57119350137476,22.6276279123151,4.75685062959886,0.343896796258208,1.3022445378704,0.472634095566057
45463,2.5437532604163,17.2330112219889,4.15126621911783,0.648827101508434,0.869115020276385,0.663273750907415
46432,3.41062934204041,17.6941550368492,4.2064420876614,0.460449596619624,-2.98582437935576,0.735290526453004
46903,1.84958097992285,11.8511147516731,3.44254480750406,0.686464950576143,-0.840598707314354,0.747589431647834
47623,3.05937515145581,18.0103457208617,4.24385976687045,0.360456500977843,2.36922412001065,0.590060028734486
48771,3.23300222292632,40.9644945872561,6.40035112999717,0.586797048026783,0.306659235324806,0.711939754419072
49293,1.84569113009832,10.5153700233022,3.24274112801226,0.535036916605798,-0.0132420753624094,0.638442195474824
50936,2.99641010815401,18.1779697458984,4.26356303411811,0.183144997894841,-2.39263004399194,0.57138563371034
55906,9.32766092424386,96.9645630721272,9.84705860001489,-3.40428612463075,9.30285236485204,0.574172998553584
NA,2.88177096727258,23.7197341796502,4.87029097484433,0.597453618182569,0.260120840318376,0.609529066424022
