"stations","MAE","MSE","RMSE","NSE","Bias","R2"
1131,2.06531011674884,9.53694160753828,3.0881939070496,0.48930562147985,0.417028182205882,0.552197643063595
4853,3.12256872776947,18.5875240443846,4.31132509147531,0.130924729479724,-1.82607437061198,0.360486284348023
5361,2.49832613189516,14.2539601466892,3.77544171544062,0.610976926932874,-1.36076896108844,0.663043951288696
6968,1.87327770868326,8.51163852726101,2.9174712556015,0.499733541309029,-0.537611660249199,0.575499455783667
14069,2.17387972377979,13.9391905350914,3.73352253710774,0.63934098442975,1.52225757094069,0.747544664838767
14301,1.99303427709001,10.3275115520686,3.21364459019173,0.723056676471813,-0.241278248837634,0.769752112779322
17814,2.28416281875454,18.2071761068124,4.26698677134256,0.671619815983722,-1.18579988229256,0.766404901446375
18169,3.21183983548031,21.4560334647461,4.63206578804167,0.667577025079635,-0.270319009643046,0.674381754455059
22168,2.41212819515967,13.6488980686624,3.6944415097092,0.675554008320575,0.57596874481794,0.685410743688213
23072,2.75746865860639,10.948514618127,3.30885397352724,0.481509711873654,-2.55256303134686,0.802551116733086
23278,1.64255247428627,5.6478966307788,2.37653037657397,0.789880425692277,-0.126329928671521,0.795155796976524
24661,1.72385817741048,7.23755591433138,2.690270602436,0.859128840625517,-0.919143404858416,0.891612648415522
25349,2.56952520244212,24.3496348629792,4.93453491860978,0.442659706700068,-0.772725281722457,0.506286367052701
26069,2.25328487394565,8.9383371295305,2.98970519107328,0.85285424377618,1.70672415946907,0.927019962741009
26157,1.82300194617421,7.10837582711565,2.66615375158967,0.762984920302643,0.573719112289337,0.776337986735834
26539,2.68325541972707,11.4998284104213,3.39113969196512,0.751813642747951,2.503164250916,0.906352338841653
27953,4.58860202733824,26.4132693134088,5.13938413756053,0.39801885611886,-4.22184429018948,0.806561428152599
29629,3.16166406399246,14.7232746836524,3.83709195663232,0.654968776273858,3.06570342971227,0.884671390740251
30168,2.1836405569027,11.1963396137066,3.34609318664418,0.692401842612492,0.686562795100767,0.746567668043713
30308,1.77472100581757,11.0413304490018,3.3228497481833,0.851878009188925,0.614964236591185,0.86237765835601
30766,1.86584333658663,20.7568886905198,4.55597285884364,0.62909540295856,0.244120250170351,0.667743592559215
34095,2.11042926653723,13.2915432589063,3.64575688422943,0.876693562674479,-0.98344722444903,0.888038991870232
34508,4.2085809603646,54.2556758058876,7.36584522006047,-0.234061497950827,-0.869907447494135,0.478154195783578
39518,4.80827574087658,184.508914223692,13.5834058403514,0.579098181911797,4.16817577312017,0.747005974129668
41832,2.95431796589625,33.0730371695216,5.7509162026169,0.458555243850198,-2.37860372377159,0.78904751586121
44333,3.70888564300814,24.4724468128681,4.94696339311987,0.290405038497886,1.2954392546518,0.442867711410857
45463,2.387530621535,15.0840542211491,3.88381954023987,0.692618372168998,0.710771095741486,0.702884234418505
46432,3.3009432535166,17.8466477332069,4.22452929131837,0.455799614992301,-2.78886326438009,0.702429219732735
46903,1.85821493939854,12.6204438121792,3.55252639851968,0.666111453874498,-0.689533122883507,0.721249234266543
47623,3.04666050235725,18.2660675768686,4.27388202655017,0.351375872926508,2.32163265424916,0.580073563977104
48771,2.2344288945995,8.23035171885284,2.86885895764376,0.916981628596345,-0.200819151150581,0.91936660271303
49293,1.85962882371677,12.0591146368854,3.47262359562412,0.466776431818843,-0.0231724832844567,0.615917235360015
50936,3.03833177684004,18.8073939331119,4.33674923567318,0.154860854893264,-2.42712424218081,0.55958830341835
55906,9.4463924540638,98.6434743454544,9.93194212354534,-3.48054497004112,9.42542175322055,0.591477841434752
NA,2.80187986574394,23.4386148814391,4.84134432584991,0.602224479251114,0.19915963293324,0.613585312275009
