"stations","MAE","MSE","RMSE","NSE","Bias","R2"
1131,2.38475681061292,11.3891206808667,3.37477713054755,0.390123149814737,1.28085160125728,0.537383703041425
4853,3.2005535493617,18.9004430134899,4.34746397495022,0.116293940727182,-2.00689715344591,0.38333573837437
5361,2.69198822710964,15.0082444739874,3.87404755701158,0.590390787786129,-1.66332471288511,0.667058204133555
6968,2.37917002217993,10.8200097491522,3.28937832259413,0.364060404718342,1.71563883721858,0.603132388497344
14069,2.13355262588745,13.8780715757727,3.72532838495785,0.640922360596831,1.501043507595,0.746887349021975
14301,2.09843295264998,9.81298404629852,3.13256828278308,0.73685428461548,-0.767452010612333,0.800796734256367
17814,2.51410824765069,19.5369228386745,4.42005914425074,0.647636828509869,-1.65797148689117,0.76020553188557
18169,3.21245876562021,21.7092049456909,4.65931378484975,0.663654584475738,-0.234028756317489,0.669489150991133
22168,2.35968728924393,12.850844437698,3.58480744778544,0.694524426328612,0.583112757859447,0.705423120472999
23072,2.43622244223307,9.50192783726759,3.08251972212143,0.55001591778087,-2.08228652101242,0.783496640193642
23278,3.28131712862916,14.9859996658286,3.87117548889593,0.442473530198907,3.01668167189834,0.783378206950025
24661,1.83201593648074,8.06302945193931,2.83954740265756,0.843061895422991,-1.14413104795062,0.887677965910714
25349,2.56536312450275,22.6888565858314,4.76328212326662,0.480673363056741,-0.924991774815553,0.538078914228316
26069,2.24186226861492,8.87661924465293,2.97936557754381,0.853870263278604,1.73847288760635,0.93062504684398
26157,1.74781815937761,6.82942974140552,2.61331776510349,0.772285839435767,-0.042188089348528,0.772279575505794
26539,2.95282448528936,13.0097421956609,3.60690202191035,0.719227069387979,2.82829420964616,0.908866052917877
27953,4.40964023490307,24.8231446140634,4.98228307245418,0.434259166777398,-4.03895756310005,0.808054498512419
29629,3.03251405867672,13.5649123760246,3.6830574766116,0.682114311021153,2.92584478837017,0.891561137012328
30168,2.17709579165291,11.0187347521471,3.31944795894544,0.697281198727404,0.65020006512082,0.744903508452149
30308,1.66916703550922,9.20819122374146,3.03450016044512,0.876469994070963,0.384200633700907,0.881067302003845
30766,1.85624730350616,19.8995845610758,4.46089504035634,0.644414560247226,0.586810847515802,0.673565080401594
34095,2.24047882081178,15.2458913911803,3.90459874906248,0.858562958816796,-1.24827875888445,0.873167337964526
34508,4.43916163490475,50.7280848394406,7.12236511556664,-0.153825391266133,0.411314913456252,0.467992881544754
39518,4.8062751039569,188.740454660749,13.7382842691782,0.569445189964145,4.04074022289175,0.732316638091208
41832,3.09844733832835,32.7340576897763,5.72136851546693,0.464104739072234,-2.52217604483909,0.760253428024086
44333,3.50330193533814,23.5020466801122,4.84789095175544,0.318542439310725,0.751960043996749,0.447844028218226
45463,2.40161231431354,16.4827053345808,4.05988981803458,0.664116773745179,0.614916996107401,0.670257728249445
46432,3.47836781824853,18.6930369872734,4.32354449349991,0.429990546263258,-3.07785646676456,0.723442081987079
46903,1.78988082671055,11.3096983023809,3.36298948888945,0.700788753589168,-0.888641418902321,0.74839815100948
47623,2.96731315271777,18.3162255780679,4.27974597120763,0.349594773102654,2.1686701626673,0.565760199819143
48771,2.7398848305225,19.9665796758242,4.46839788691922,0.798599988941995,0.0227428674986331,0.873777138662883
49293,2.63761070371282,16.0714385227914,4.00891986983918,0.28936161128158,1.62273485330589,0.598469365259305
50936,2.9739686965707,17.1434360080224,4.14046326007398,0.229633361031279,-2.29472513117971,0.581104182998281
NA,2.70691138077706,21.6407426025294,4.65196115660153,0.63831317490725,0.0805181192835748,0.641291887027161
