"stations","MAE","MSE","RMSE","NSE","Bias","R2"
1131,3.15355070394473,16.7311234998325,4.09036960430626,0.104063853034706,-2.72378854506352,0.551191729246244
4853,3.25402794361452,19.4173106862407,4.40650776536711,0.0921273593446161,-2.02335362489863,0.360328465918448
5361,3.96091633971335,23.1719201853065,4.81372207188018,0.367585463507286,-3.28943026471406,0.663675179425228
6968,2.2890285152639,10.667966226657,3.26618527133061,0.372996671727561,-1.57218250851079,0.586969595436939
14069,2.65963159497299,16.77899076586,4.096216640494,0.565864726747014,2.27404665387134,0.740532725314196
14301,2.10681321838563,11.2812942382702,3.3587637961414,0.69747996850024,1.03130039803926,0.762416080160291
17814,2.08871554527659,17.8284481520801,4.22237470531455,0.678450460930391,-0.558167929151044,0.76113822594026
18169,3.13170783418528,23.3370912912825,4.83084788533882,0.638433388641804,0.404003356157784,0.639375900138871
22168,2.41958328340356,14.5373688288521,3.81279016323376,0.6544342977463,0.937138409245726,0.674230961248002
23072,2.61864294290327,10.072774996097,3.17376353815104,0.522982231643434,-2.37474041691619,0.802457245721215
23278,1.61153550911847,5.60249175009504,2.36695833298667,0.791569630510363,0.285817601233976,0.797321916392184
24661,1.53374676591126,6.47303740615185,2.54421646212579,0.874009362432229,-0.179964403668436,0.891597281147347
25349,2.43244654269413,23.859304518302,4.88459870596368,0.453882908183543,-0.370511262107732,0.507252827428914
26069,2.46361808765316,10.1875716692325,3.19179756081625,0.832288946408052,2.06916174342784,0.926796853345797
26157,1.72521900086331,6.72436981335151,2.59313898843689,0.775788860073158,0.350255776815246,0.780547035791221
26539,3.1387592620343,14.4161307130123,3.79685800537923,0.688874751897203,3.03553640298806,0.905862789611271
27953,3.99072001382532,21.3887705066048,4.624799509882,0.512531508954828,-3.59486152797965,0.808126579033839
29629,3.50221115699033,17.0483674957273,4.12896687995039,0.600481603042092,3.42235894009983,0.88507467385928
30168,2.17835521839788,11.1270460675897,3.33572272042952,0.694305551131507,0.665924915220518,0.749750419455108
30308,1.89239538582251,11.9649388754154,3.459037275806,0.839487589439952,1.00724572807354,0.860626429967667
30766,1.93133576995216,21.7771273840364,4.66659698110265,0.61086476988311,0.584870795518381,0.665548055430059
34095,1.81231182687503,12.6615420858769,3.55830606972994,0.882538121025903,0.247421380023098,0.887262431945735
34508,4.3873252587802,65.4325847730841,8.089041029262,-0.488283619740741,-1.74275097025905,0.476741607694591
39518,5.1555933579876,209.841285460324,14.4858995392183,0.521309965256545,4.84436663634488,0.759859947909544
41832,2.73372929543006,35.733627923801,5.97776111297541,0.414998224735765,-2.1065138354965,0.808456787064781
44333,3.51131462771065,23.6094064441002,4.8589511670833,0.315429471156113,0.606195439610691,0.429002226858836
45463,2.4432464713602,15.5785164072623,3.94696293461977,0.682542262030435,-0.371409202662362,0.688006070684689
46432,3.74966448425631,21.3292138148922,4.6183561810337,0.349605228752385,-3.34789933835993,0.696762760899434
46903,2.15135371219308,14.7038541758548,3.83456049317973,0.610992405157754,-1.52109368679533,0.706065902262474
47623,2.239296208679,13.556884681261,3.68196750138577,0.518597943689074,0.842136447649528,0.566790589736109
48771,2.49987762473942,9.13478642434775,3.02238091979614,0.907858726093997,-1.17889733807776,0.929795759042801
49293,1.90080870722772,12.5186129145193,3.53816519039449,0.446458579426626,-0.734789069143862,0.601950189599885
50936,3.18730412891466,20.1538879013951,4.48930817625557,0.0943540794573128,-2.70751630081238,0.551399142568277
55906,8.68445264362839,84.7629981306758,9.2066822542475,-2.85007145622203,8.64497857577444,0.578362704117788
NA,2.87535744601413,24.8450730802347,4.98448323101148,0.578355549910905,0.134978303874482,0.588896558708043
