"","X","Y","Id"
"138",-121.926906779661,36.8045081967213,138
"139",-121.915466101695,36.8045081967213,139
"140",-121.904025423729,36.8045081967213,140
"141",-121.892584745763,36.8045081967213,141
"142",-121.881144067797,36.8045081967213,142
"143",-121.869703389831,36.8045081967213,143
"144",-121.858262711864,36.8045081967213,144
"145",-121.846822033898,36.8045081967213,145
"146",-121.835381355932,36.8045081967213,146
"147",-121.823940677966,36.8045081967213,147
"148",-121.8125,36.8045081967213,148
"149",-121.801059322034,36.8045081967213,149
"150",-121.789618644068,36.8045081967213,150
"151",-121.778177966102,36.8045081967213,151
"152",-121.766737288136,36.8045081967213,152
"153",-121.755296610169,36.8045081967213,153
"154",-121.743855932203,36.8045081967213,154
"155",-121.732415254237,36.8045081967213,155
"156",-121.720974576271,36.8045081967213,156
"157",-121.709533898305,36.8045081967213,157
"158",-121.698093220339,36.8045081967213,158
"159",-121.686652542373,36.8045081967213,159
"160",-121.675211864407,36.8045081967213,160
"161",-121.663771186441,36.8045081967213,161
"162",-121.652330508475,36.8045081967213,162
"163",-121.640889830508,36.8045081967213,163
"164",-121.629449152542,36.8045081967213,164
"165",-121.618008474576,36.8045081967213,165
"166",-121.60656779661,36.8045081967213,166
"167",-121.595127118644,36.8045081967213,167
"168",-121.583686440678,36.8045081967213,168
"169",-121.572245762712,36.8045081967213,169
"170",-121.560805084746,36.8045081967213,170
"171",-121.54936440678,36.8045081967213,171
"172",-121.537923728814,36.8045081967213,172
"173",-121.526483050847,36.8045081967213,173
"174",-121.515042372881,36.8045081967213,174
"175",-121.503601694915,36.8045081967213,175
"176",-121.492161016949,36.8045081967213,176
"177",-121.480720338983,36.8045081967213,177
"178",-121.469279661017,36.8045081967213,178
"179",-121.457838983051,36.8045081967213,179
"180",-121.446398305085,36.8045081967213,180
"181",-121.434957627119,36.8045081967213,181
"182",-121.423516949153,36.8045081967213,182
"183",-121.412076271186,36.8045081967213,183
"184",-121.40063559322,36.8045081967213,184
"185",-121.389194915254,36.8045081967213,185
"186",-121.377754237288,36.8045081967213,186
"187",-121.366313559322,36.8045081967213,187
"188",-121.354872881356,36.8045081967213,188
"189",-121.34343220339,36.8045081967213,189
"190",-121.331991525424,36.8045081967213,190
"191",-121.320550847458,36.8045081967213,191
"192",-121.309110169492,36.8045081967213,192
"193",-121.297669491525,36.8045081967213,193
"194",-121.286228813559,36.8045081967213,194
"195",-121.274788135593,36.8045081967213,195
"196",-121.263347457627,36.8045081967213,196
"197",-121.251906779661,36.8045081967213,197
"198",-121.240466101695,36.8045081967213,198
"199",-121.229025423729,36.8045081967213,199
"200",-121.217584745763,36.8045081967213,200
"201",-121.206144067797,36.8045081967213,201
"202",-121.194703389831,36.8045081967213,202
"203",-121.183262711864,36.8045081967213,203
"204",-121.171822033898,36.8045081967213,204
"205",-121.160381355932,36.8045081967213,205
"206",-121.148940677966,36.8045081967213,206
"207",-121.1375,36.8045081967213,207
"208",-121.126059322034,36.8045081967213,208
"209",-121.114618644068,36.8045081967213,209
"210",-121.103177966102,36.8045081967213,210
"211",-121.091737288136,36.8045081967213,211
"212",-121.080296610169,36.8045081967213,212
"213",-121.068855932203,36.8045081967213,213
"214",-121.057415254237,36.8045081967213,214
"215",-121.045974576271,36.8045081967213,215
"216",-121.034533898305,36.8045081967213,216
"217",-121.023093220339,36.8045081967213,217
"218",-121.011652542373,36.8045081967213,218
"219",-121.000211864407,36.8045081967213,219
"220",-120.988771186441,36.8045081967213,220
"221",-120.977330508475,36.8045081967213,221
"222",-120.965889830508,36.8045081967213,222
"223",-120.954449152542,36.8045081967213,223
"224",-120.943008474576,36.8045081967213,224
"225",-120.93156779661,36.8045081967213,225
"226",-120.920127118644,36.8045081967213,226
"227",-120.908686440678,36.8045081967213,227
"228",-120.897245762712,36.8045081967213,228
"229",-120.885805084746,36.8045081967213,229
"230",-120.87436440678,36.8045081967213,230
"231",-120.862923728814,36.8045081967213,231
"232",-120.851483050847,36.8045081967213,232
"233",-120.840042372881,36.8045081967213,233
"234",-120.828601694915,36.8045081967213,234
"235",-120.817161016949,36.8045081967213,235
"236",-120.805720338983,36.8045081967213,236
"237",-123.494279661017,36.8135245901639,237
"238",-123.482838983051,36.8135245901639,238
"239",-123.471398305085,36.8135245901639,239
"240",-123.459957627119,36.8135245901639,240
"241",-123.448516949153,36.8135245901639,241
"242",-123.437076271186,36.8135245901639,242
"243",-123.42563559322,36.8135245901639,243
"244",-123.414194915254,36.8135245901639,244
"245",-123.402754237288,36.8135245901639,245
"246",-123.391313559322,36.8135245901639,246
"247",-123.379872881356,36.8135245901639,247
"248",-123.36843220339,36.8135245901639,248
"249",-123.356991525424,36.8135245901639,249
"250",-123.345550847458,36.8135245901639,250
"251",-123.334110169492,36.8135245901639,251
"252",-123.322669491525,36.8135245901639,252
"253",-123.311228813559,36.8135245901639,253
"254",-123.299788135593,36.8135245901639,254
"255",-123.288347457627,36.8135245901639,255
"256",-123.276906779661,36.8135245901639,256
"257",-123.265466101695,36.8135245901639,257
"258",-123.254025423729,36.8135245901639,258
"259",-123.242584745763,36.8135245901639,259
"260",-123.231144067797,36.8135245901639,260
"261",-123.21970338983,36.8135245901639,261
"262",-123.208262711864,36.8135245901639,262
"263",-123.196822033898,36.8135245901639,263
"264",-123.185381355932,36.8135245901639,264
"265",-123.173940677966,36.8135245901639,265
"266",-123.1625,36.8135245901639,266
"267",-123.151059322034,36.8135245901639,267
"268",-123.139618644068,36.8135245901639,268
"269",-123.128177966102,36.8135245901639,269
"270",-123.116737288136,36.8135245901639,270
"271",-123.105296610169,36.8135245901639,271
"272",-123.093855932203,36.8135245901639,272
"273",-123.082415254237,36.8135245901639,273
"274",-123.070974576271,36.8135245901639,274
"275",-123.059533898305,36.8135245901639,275
"276",-123.048093220339,36.8135245901639,276
"277",-123.036652542373,36.8135245901639,277
"278",-123.025211864407,36.8135245901639,278
"279",-123.013771186441,36.8135245901639,279
"280",-123.002330508475,36.8135245901639,280
"281",-122.990889830508,36.8135245901639,281
"282",-122.979449152542,36.8135245901639,282
"283",-122.968008474576,36.8135245901639,283
"284",-122.95656779661,36.8135245901639,284
"285",-122.945127118644,36.8135245901639,285
"286",-122.933686440678,36.8135245901639,286
"287",-122.922245762712,36.8135245901639,287
"288",-122.910805084746,36.8135245901639,288
"289",-122.89936440678,36.8135245901639,289
"290",-122.887923728814,36.8135245901639,290
"291",-122.876483050847,36.8135245901639,291
"292",-122.865042372881,36.8135245901639,292
"293",-122.853601694915,36.8135245901639,293
"294",-122.842161016949,36.8135245901639,294
"295",-122.830720338983,36.8135245901639,295
"296",-122.819279661017,36.8135245901639,296
"297",-122.807838983051,36.8135245901639,297
"298",-122.796398305085,36.8135245901639,298
"299",-122.784957627119,36.8135245901639,299
"300",-122.773516949153,36.8135245901639,300
"301",-122.762076271186,36.8135245901639,301
"302",-122.75063559322,36.8135245901639,302
"303",-122.739194915254,36.8135245901639,303
"304",-122.727754237288,36.8135245901639,304
"305",-122.716313559322,36.8135245901639,305
"306",-122.704872881356,36.8135245901639,306
"307",-122.69343220339,36.8135245901639,307
"308",-122.681991525424,36.8135245901639,308
"309",-122.670550847458,36.8135245901639,309
"310",-122.659110169492,36.8135245901639,310
"311",-122.647669491525,36.8135245901639,311
"312",-122.636228813559,36.8135245901639,312
"313",-122.624788135593,36.8135245901639,313
"314",-122.613347457627,36.8135245901639,314
"315",-122.601906779661,36.8135245901639,315
"316",-122.590466101695,36.8135245901639,316
"317",-122.579025423729,36.8135245901639,317
"318",-122.567584745763,36.8135245901639,318
"319",-122.556144067797,36.8135245901639,319
"320",-122.544703389831,36.8135245901639,320
"321",-122.533262711864,36.8135245901639,321
"322",-122.521822033898,36.8135245901639,322
"323",-122.510381355932,36.8135245901639,323
"324",-122.498940677966,36.8135245901639,324
"325",-122.4875,36.8135245901639,325
"326",-122.476059322034,36.8135245901639,326
"327",-122.464618644068,36.8135245901639,327
"328",-122.453177966102,36.8135245901639,328
"329",-122.441737288136,36.8135245901639,329
"330",-122.430296610169,36.8135245901639,330
"331",-122.418855932203,36.8135245901639,331
"332",-122.407415254237,36.8135245901639,332
"333",-122.395974576271,36.8135245901639,333
"334",-122.384533898305,36.8135245901639,334
"335",-122.373093220339,36.8135245901639,335
"336",-122.361652542373,36.8135245901639,336
"337",-122.350211864407,36.8135245901639,337
"338",-122.338771186441,36.8135245901639,338
"339",-122.327330508475,36.8135245901639,339
"340",-122.315889830508,36.8135245901639,340
"341",-122.304449152542,36.8135245901639,341
"342",-122.293008474576,36.8135245901639,342
"343",-122.28156779661,36.8135245901639,343
"344",-122.270127118644,36.8135245901639,344
"345",-122.258686440678,36.8135245901639,345
"346",-122.247245762712,36.8135245901639,346
"347",-122.235805084746,36.8135245901639,347
"348",-122.22436440678,36.8135245901639,348
"349",-122.212923728814,36.8135245901639,349
"350",-122.201483050847,36.8135245901639,350
"351",-122.190042372881,36.8135245901639,351
"352",-122.178601694915,36.8135245901639,352
"353",-122.167161016949,36.8135245901639,353
"354",-122.155720338983,36.8135245901639,354
"355",-122.144279661017,36.8135245901639,355
"356",-122.132838983051,36.8135245901639,356
"357",-122.121398305085,36.8135245901639,357
"358",-122.109957627119,36.8135245901639,358
"359",-122.098516949153,36.8135245901639,359
"360",-122.087076271186,36.8135245901639,360
"361",-122.07563559322,36.8135245901639,361
"362",-122.064194915254,36.8135245901639,362
"363",-122.052754237288,36.8135245901639,363
"364",-122.041313559322,36.8135245901639,364
"365",-122.029872881356,36.8135245901639,365
"366",-122.01843220339,36.8135245901639,366
"367",-122.006991525424,36.8135245901639,367
"368",-121.995550847458,36.8135245901639,368
"369",-121.984110169492,36.8135245901639,369
"370",-121.972669491525,36.8135245901639,370
"371",-121.961228813559,36.8135245901639,371
"372",-121.949788135593,36.8135245901639,372
"373",-121.938347457627,36.8135245901639,373
"374",-121.926906779661,36.8135245901639,374
"375",-121.915466101695,36.8135245901639,375
"376",-121.904025423729,36.8135245901639,376
"377",-121.892584745763,36.8135245901639,377
"378",-121.881144067797,36.8135245901639,378
"379",-121.869703389831,36.8135245901639,379
"380",-121.858262711864,36.8135245901639,380
"381",-121.846822033898,36.8135245901639,381
"382",-121.835381355932,36.8135245901639,382
"383",-121.823940677966,36.8135245901639,383
"384",-121.8125,36.8135245901639,384
"385",-121.801059322034,36.8135245901639,385
"386",-121.789618644068,36.8135245901639,386
"387",-121.778177966102,36.8135245901639,387
"388",-121.766737288136,36.8135245901639,388
"389",-121.755296610169,36.8135245901639,389
"390",-121.743855932203,36.8135245901639,390
"391",-121.732415254237,36.8135245901639,391
"392",-121.720974576271,36.8135245901639,392
"393",-121.709533898305,36.8135245901639,393
"394",-121.698093220339,36.8135245901639,394
"395",-121.686652542373,36.8135245901639,395
"396",-121.675211864407,36.8135245901639,396
"397",-121.663771186441,36.8135245901639,397
"398",-121.652330508475,36.8135245901639,398
"399",-121.640889830508,36.8135245901639,399
"400",-121.629449152542,36.8135245901639,400
"401",-121.618008474576,36.8135245901639,401
"402",-121.60656779661,36.8135245901639,402
"403",-121.595127118644,36.8135245901639,403
"404",-121.583686440678,36.8135245901639,404
"405",-121.572245762712,36.8135245901639,405
"406",-121.560805084746,36.8135245901639,406
"407",-121.54936440678,36.8135245901639,407
"408",-121.537923728814,36.8135245901639,408
"409",-121.526483050847,36.8135245901639,409
"410",-121.515042372881,36.8135245901639,410
"411",-121.503601694915,36.8135245901639,411
"412",-121.492161016949,36.8135245901639,412
"413",-121.480720338983,36.8135245901639,413
"414",-121.469279661017,36.8135245901639,414
"415",-121.457838983051,36.8135245901639,415
"416",-121.446398305085,36.8135245901639,416
"417",-121.434957627119,36.8135245901639,417
"418",-121.423516949153,36.8135245901639,418
"419",-121.412076271186,36.8135245901639,419
"420",-121.40063559322,36.8135245901639,420
"421",-121.389194915254,36.8135245901639,421
"422",-121.377754237288,36.8135245901639,422
"423",-121.366313559322,36.8135245901639,423
"424",-121.354872881356,36.8135245901639,424
"425",-121.34343220339,36.8135245901639,425
"426",-121.331991525424,36.8135245901639,426
"427",-121.320550847458,36.8135245901639,427
"428",-121.309110169492,36.8135245901639,428
"429",-121.297669491525,36.8135245901639,429
"430",-121.286228813559,36.8135245901639,430
"431",-121.274788135593,36.8135245901639,431
"432",-121.263347457627,36.8135245901639,432
"433",-121.251906779661,36.8135245901639,433
"434",-121.240466101695,36.8135245901639,434
"435",-121.229025423729,36.8135245901639,435
"436",-121.217584745763,36.8135245901639,436
"437",-121.206144067797,36.8135245901639,437
"438",-121.194703389831,36.8135245901639,438
"439",-121.183262711864,36.8135245901639,439
"440",-121.171822033898,36.8135245901639,440
"441",-121.160381355932,36.8135245901639,441
"442",-121.148940677966,36.8135245901639,442
"443",-121.1375,36.8135245901639,443
"444",-121.126059322034,36.8135245901639,444
"445",-121.114618644068,36.8135245901639,445
"446",-121.103177966102,36.8135245901639,446
"447",-121.091737288136,36.8135245901639,447
"448",-121.080296610169,36.8135245901639,448
"449",-121.068855932203,36.8135245901639,449
"450",-121.057415254237,36.8135245901639,450
"451",-121.045974576271,36.8135245901639,451
"452",-121.034533898305,36.8135245901639,452
"453",-121.023093220339,36.8135245901639,453
"454",-121.011652542373,36.8135245901639,454
"455",-121.000211864407,36.8135245901639,455
"456",-120.988771186441,36.8135245901639,456
"457",-120.977330508475,36.8135245901639,457
"458",-120.965889830508,36.8135245901639,458
"459",-120.954449152542,36.8135245901639,459
"460",-120.943008474576,36.8135245901639,460
"461",-120.93156779661,36.8135245901639,461
"462",-120.920127118644,36.8135245901639,462
"463",-120.908686440678,36.8135245901639,463
"464",-120.897245762712,36.8135245901639,464
"465",-120.885805084746,36.8135245901639,465
"466",-120.87436440678,36.8135245901639,466
"467",-120.862923728814,36.8135245901639,467
"468",-120.851483050847,36.8135245901639,468
"469",-120.840042372881,36.8135245901639,469
"470",-120.828601694915,36.8135245901639,470
"471",-120.817161016949,36.8135245901639,471
"472",-120.805720338983,36.8135245901639,472
"473",-123.494279661017,36.8225409836066,473
"474",-123.482838983051,36.8225409836066,474
"475",-123.471398305085,36.8225409836066,475
"476",-123.459957627119,36.8225409836066,476
"477",-123.448516949153,36.8225409836066,477
"478",-123.437076271186,36.8225409836066,478
"479",-123.42563559322,36.8225409836066,479
"480",-123.414194915254,36.8225409836066,480
"481",-123.402754237288,36.8225409836066,481
"482",-123.391313559322,36.8225409836066,482
"483",-123.379872881356,36.8225409836066,483
"484",-123.36843220339,36.8225409836066,484
"485",-123.356991525424,36.8225409836066,485
"486",-123.345550847458,36.8225409836066,486
"487",-123.334110169492,36.8225409836066,487
"488",-123.322669491525,36.8225409836066,488
"489",-123.311228813559,36.8225409836066,489
"490",-123.299788135593,36.8225409836066,490
"491",-123.288347457627,36.8225409836066,491
"492",-123.276906779661,36.8225409836066,492
"493",-123.265466101695,36.8225409836066,493
"494",-123.254025423729,36.8225409836066,494
"495",-123.242584745763,36.8225409836066,495
"496",-123.231144067797,36.8225409836066,496
"497",-123.21970338983,36.8225409836066,497
"498",-123.208262711864,36.8225409836066,498
"499",-123.196822033898,36.8225409836066,499
"500",-123.185381355932,36.8225409836066,500
"501",-123.173940677966,36.8225409836066,501
"502",-123.1625,36.8225409836066,502
"503",-123.151059322034,36.8225409836066,503
"504",-123.139618644068,36.8225409836066,504
"505",-123.128177966102,36.8225409836066,505
"506",-123.116737288136,36.8225409836066,506
"507",-123.105296610169,36.8225409836066,507
"508",-123.093855932203,36.8225409836066,508
"509",-123.082415254237,36.8225409836066,509
"510",-123.070974576271,36.8225409836066,510
"511",-123.059533898305,36.8225409836066,511
"512",-123.048093220339,36.8225409836066,512
"513",-123.036652542373,36.8225409836066,513
"514",-123.025211864407,36.8225409836066,514
"515",-123.013771186441,36.8225409836066,515
"516",-123.002330508475,36.8225409836066,516
"517",-122.990889830508,36.8225409836066,517
"518",-122.979449152542,36.8225409836066,518
"519",-122.968008474576,36.8225409836066,519
"520",-122.95656779661,36.8225409836066,520
"521",-122.945127118644,36.8225409836066,521
"522",-122.933686440678,36.8225409836066,522
"523",-122.922245762712,36.8225409836066,523
"524",-122.910805084746,36.8225409836066,524
"525",-122.89936440678,36.8225409836066,525
"526",-122.887923728814,36.8225409836066,526
"527",-122.876483050847,36.8225409836066,527
"528",-122.865042372881,36.8225409836066,528
"529",-122.853601694915,36.8225409836066,529
"530",-122.842161016949,36.8225409836066,530
"531",-122.830720338983,36.8225409836066,531
"532",-122.819279661017,36.8225409836066,532
"533",-122.807838983051,36.8225409836066,533
"534",-122.796398305085,36.8225409836066,534
"535",-122.784957627119,36.8225409836066,535
"536",-122.773516949153,36.8225409836066,536
"537",-122.762076271186,36.8225409836066,537
"538",-122.75063559322,36.8225409836066,538
"539",-122.739194915254,36.8225409836066,539
"540",-122.727754237288,36.8225409836066,540
"541",-122.716313559322,36.8225409836066,541
"542",-122.704872881356,36.8225409836066,542
"543",-122.69343220339,36.8225409836066,543
"544",-122.681991525424,36.8225409836066,544
"545",-122.670550847458,36.8225409836066,545
"546",-122.659110169492,36.8225409836066,546
"547",-122.647669491525,36.8225409836066,547
"548",-122.636228813559,36.8225409836066,548
"549",-122.624788135593,36.8225409836066,549
"550",-122.613347457627,36.8225409836066,550
"551",-122.601906779661,36.8225409836066,551
"552",-122.590466101695,36.8225409836066,552
"553",-122.579025423729,36.8225409836066,553
"554",-122.567584745763,36.8225409836066,554
"555",-122.556144067797,36.8225409836066,555
"556",-122.544703389831,36.8225409836066,556
"557",-122.533262711864,36.8225409836066,557
"558",-122.521822033898,36.8225409836066,558
"559",-122.510381355932,36.8225409836066,559
"560",-122.498940677966,36.8225409836066,560
"561",-122.4875,36.8225409836066,561
"562",-122.476059322034,36.8225409836066,562
"563",-122.464618644068,36.8225409836066,563
"564",-122.453177966102,36.8225409836066,564
"565",-122.441737288136,36.8225409836066,565
"566",-122.430296610169,36.8225409836066,566
"567",-122.418855932203,36.8225409836066,567
"568",-122.407415254237,36.8225409836066,568
"569",-122.395974576271,36.8225409836066,569
"570",-122.384533898305,36.8225409836066,570
"571",-122.373093220339,36.8225409836066,571
"572",-122.361652542373,36.8225409836066,572
"573",-122.350211864407,36.8225409836066,573
"574",-122.338771186441,36.8225409836066,574
"575",-122.327330508475,36.8225409836066,575
"576",-122.315889830508,36.8225409836066,576
"577",-122.304449152542,36.8225409836066,577
"578",-122.293008474576,36.8225409836066,578
"579",-122.28156779661,36.8225409836066,579
"580",-122.270127118644,36.8225409836066,580
"581",-122.258686440678,36.8225409836066,581
"582",-122.247245762712,36.8225409836066,582
"583",-122.235805084746,36.8225409836066,583
"584",-122.22436440678,36.8225409836066,584
"585",-122.212923728814,36.8225409836066,585
"586",-122.201483050847,36.8225409836066,586
"587",-122.190042372881,36.8225409836066,587
"588",-122.178601694915,36.8225409836066,588
"589",-122.167161016949,36.8225409836066,589
"590",-122.155720338983,36.8225409836066,590
"591",-122.144279661017,36.8225409836066,591
"592",-122.132838983051,36.8225409836066,592
"593",-122.121398305085,36.8225409836066,593
"594",-122.109957627119,36.8225409836066,594
"595",-122.098516949153,36.8225409836066,595
"596",-122.087076271186,36.8225409836066,596
"597",-122.07563559322,36.8225409836066,597
"598",-122.064194915254,36.8225409836066,598
"599",-122.052754237288,36.8225409836066,599
"600",-122.041313559322,36.8225409836066,600
"601",-122.029872881356,36.8225409836066,601
"602",-122.01843220339,36.8225409836066,602
"603",-122.006991525424,36.8225409836066,603
"604",-121.995550847458,36.8225409836066,604
"605",-121.984110169492,36.8225409836066,605
"606",-121.972669491525,36.8225409836066,606
"607",-121.961228813559,36.8225409836066,607
"608",-121.949788135593,36.8225409836066,608
"609",-121.938347457627,36.8225409836066,609
"610",-121.926906779661,36.8225409836066,610
"611",-121.915466101695,36.8225409836066,611
"612",-121.904025423729,36.8225409836066,612
"613",-121.892584745763,36.8225409836066,613
"614",-121.881144067797,36.8225409836066,614
"615",-121.869703389831,36.8225409836066,615
"616",-121.858262711864,36.8225409836066,616
"617",-121.846822033898,36.8225409836066,617
"618",-121.835381355932,36.8225409836066,618
"619",-121.823940677966,36.8225409836066,619
"620",-121.8125,36.8225409836066,620
"621",-121.801059322034,36.8225409836066,621
"622",-121.789618644068,36.8225409836066,622
"623",-121.778177966102,36.8225409836066,623
"624",-121.766737288136,36.8225409836066,624
"625",-121.755296610169,36.8225409836066,625
"626",-121.743855932203,36.8225409836066,626
"627",-121.732415254237,36.8225409836066,627
"628",-121.720974576271,36.8225409836066,628
"629",-121.709533898305,36.8225409836066,629
"630",-121.698093220339,36.8225409836066,630
"631",-121.686652542373,36.8225409836066,631
"632",-121.675211864407,36.8225409836066,632
"633",-121.663771186441,36.8225409836066,633
"634",-121.652330508475,36.8225409836066,634
"635",-121.640889830508,36.8225409836066,635
"636",-121.629449152542,36.8225409836066,636
"637",-121.618008474576,36.8225409836066,637
"638",-121.60656779661,36.8225409836066,638
"639",-121.595127118644,36.8225409836066,639
"640",-121.583686440678,36.8225409836066,640
"641",-121.572245762712,36.8225409836066,641
"642",-121.560805084746,36.8225409836066,642
"643",-121.54936440678,36.8225409836066,643
"644",-121.537923728814,36.8225409836066,644
"645",-121.526483050847,36.8225409836066,645
"646",-121.515042372881,36.8225409836066,646
"647",-121.503601694915,36.8225409836066,647
"648",-121.492161016949,36.8225409836066,648
"649",-121.480720338983,36.8225409836066,649
"650",-121.469279661017,36.8225409836066,650
"651",-121.457838983051,36.8225409836066,651
"652",-121.446398305085,36.8225409836066,652
"653",-121.434957627119,36.8225409836066,653
"654",-121.423516949153,36.8225409836066,654
"655",-121.412076271186,36.8225409836066,655
"656",-121.40063559322,36.8225409836066,656
"657",-121.389194915254,36.8225409836066,657
"658",-121.377754237288,36.8225409836066,658
"659",-121.366313559322,36.8225409836066,659
"660",-121.354872881356,36.8225409836066,660
"661",-121.34343220339,36.8225409836066,661
"662",-121.331991525424,36.8225409836066,662
"663",-121.320550847458,36.8225409836066,663
"664",-121.309110169492,36.8225409836066,664
"665",-121.297669491525,36.8225409836066,665
"666",-121.286228813559,36.8225409836066,666
