station,MAE,MSE,RMSE,NSE,Bias,R2
47623.0,3.8453653653453435,33.31581241279659,5.771985136224503,0.1477947573733126,-0.4743143142942944,0.2295567392257928
34095.0,4.247607607609607,84.20872659328185,9.176531294191824,0.09613854683780743,0.3454054054114116,0.13502152292982528
41832.0,3.76720720720721,58.4219987987988,7.643428471490971,-0.0018425099622083607,0.2080480480480479,0.046473980439061084
30766.0,3.942349397590361,58.25469277108431,7.632476188700775,0.010617271413895457,-1.8010240963855424,0.10139350665470363
14069.0,3.8519033232628366,38.06334864048336,6.169550116538755,0.09083685894897064,-0.3160725075528708,0.1895383307746046
24661.0,4.146303030303032,61.06737939393943,7.814562009091708,-0.11585648517038138,-1.4482424242424246,0.03991122256523677
26069.0,4.153454545454541,56.173704242424215,7.4949118902375504,0.11326872021762824,-2.2130909090909077,0.19613596358403293
29629.0,3.7530699088085115,54.24190591005794,7.364910448203558,0.07796948349854516,-2.3772644376960463,0.1866278096502292
23278.0,3.5196951219512225,29.514606097560982,5.43273467947414,0.0993241786041551,-1.6880487804878055,0.2005177583251056
26157.0,4.52147357723171,44.60352815033944,6.678587287019572,0.06608061018036082,0.9625711382073165,0.2759316867880082
22168.0,4.049705284542684,38.953402201600966,6.241266073610463,0.354868379458414,-0.620701219542683,0.36185491095924893
4853.0,4.585030487835369,39.80797706679519,6.309356311605423,-0.3284670530520528,2.0426727642987794,0.10262832116731378
39518.0,5.987104994905202,314.442736765176,17.732533286735315,-0.05072461866834588,-4.812466870538227,0.028682218533781147
18169.0,5.349531090727827,67.47692595996753,8.214434001193723,0.1228802117338531,-0.3476350662629964,0.19916528243390133
30308.0,4.093404689094802,55.94244298359225,7.479468094964524,0.18905230484463076,-0.5122629969480129,0.22119342512309975
17814.0,4.221460905345676,55.24464773656229,7.432674332739347,-0.047565081388795116,1.8778600822962965,0.17431554362310578
6968.0,7.3009316770186325,70.10913913043478,8.373120035592155,-2.454136163365888,6.716459627329192,0.1377586919639151
50936.0,3.7981308411214942,23.76620747668784,4.875059740832705,0.016849955640672487,0.7329595014953271,0.09507702011117262
49293.0,3.288286604361375,23.99690938043671,4.898664040372304,0.01789814736612194,-1.7267082035264794,0.18611370212477155
25349.0,5.9829283489096605,61.251957632398806,7.8263629887961885,-0.18873025171082913,3.9889096573208747,0.17775282157925634
27953.0,4.1792523364486005,42.09519376947039,6.488080900348761,0.16479709737564385,0.6395638629283488,0.17580001342346607
30168.0,3.7954166666624998,30.706328333293595,5.541329112522878,0.34766391449802914,0.8135625000749999,0.3963043988290528
26539.0,5.1757500000000025,59.47045749999997,7.711709116661492,-0.056561124556824716,-3.453375,0.19110252066260922
1131.0,3.893533123028392,27.545313249211347,5.248362911347818,-0.23621691564489233,2.8502523659306003,0.2223271693013565
14301.0,4.212931216933334,44.003067865943656,6.633480825776438,-0.025810717100069658,1.3663068782920627,0.18240290636089415
46432.0,3.4605324813418505,31.58465154452737,5.620022379361791,0.14220534082615155,-1.3628541001916932,0.19302585755507431
55906.0,3.497387096774194,23.737859677419348,4.87215144237321,-0.09015963148533213,0.881903225806452,0.07397294757801723
23072.0,3.70044808742951,25.23157999995996,5.023104617660273,0.1700603494160885,1.3159016393377048,0.26713154389388677
45463.0,3.753345111893995,36.41271162142911,6.034294625010376,0.288885116405041,1.4727561837385161,0.36791821028051114
5361.0,5.11245551601424,49.40210177935947,7.028662872791629,-0.6886643886897024,4.132740213523135,0.1767788247534479
44333.0,4.33774725275824,37.94563705749749,6.160003007913023,0.035884915858379274,0.8017399266923079,0.17931344086623738
46903.0,3.82841121495327,33.37506542056074,5.777115666191974,0.16796953197917652,0.8407476635514018,0.20601121130094363
34508.0,5.287633333339999,55.201376111323164,7.429762857004466,-0.15153826367843992,1.7244333333400002,0.04229039717717023
48771.0,4.276606060654546,46.36212202039894,6.808973639279193,0.4542443389116504,2.2975757576,0.5188472434417634
