station,MAE,MSE,RMSE,NSE,Bias,R2
47623.0,2.5075370370319328,15.019193183466086,3.875460383421057,0.6158150066286078,-1.7417742742331341,0.6967048599489151
34095.0,2.619183350018319,17.500656106035454,4.183378551605801,0.8121552349830335,1.4064569569578587,0.8486246698538616
41832.0,3.6778415081749745,54.37621838598263,7.374023215720346,0.06753606124160716,3.0118401735093094,0.6228743760407718
30766.0,2.2193880522068294,17.387412117335586,4.169821592986394,0.7046966617556435,-0.2508468875481899,0.7095162748598206
14069.0,2.1918376972109783,9.813043575940858,3.1325777844996696,0.7656102828723763,-1.648054548502216,0.8377363500450304
24661.0,1.9949718855226248,8.081841696775559,2.8428580155849428,0.8523241776711576,0.440413973066668,0.859656620206374
26069.0,2.3512956228932302,9.764606997362723,3.1248371153330092,0.8458605752261552,-1.9018212121176734,0.90789953921694
29629.0,3.204008443087538,29.334131544652756,5.416099292355408,0.5013640467559133,-2.905045592698886,0.6695129459192068
23278.0,2.4061773373998983,12.809683163681257,3.579061771425754,0.6090961923350025,-1.5680753726281487,0.6843554780273311
26157.0,2.2669524051510175,10.664363849990588,3.265633759316955,0.7767069872583156,0.20200220190243984,0.7814961339325465
22168.0,2.7332366192105653,16.84794142657395,4.104624395309996,0.7209707203734657,-0.43958519650853534,0.7242311410782285
4853.0,3.716581131438719,23.331467188957333,4.830265747239724,0.221385065413219,2.716051321140142,0.4905822818368323
39518.0,4.1592285083190585,136.5804147166837,11.686762371019773,0.5436103703742943,-3.697055215762281,0.7656640313646242
18169.0,3.401974176007651,22.667174951523695,4.761005665983154,0.7053536833336541,0.18727726810387083,0.7229449446942325
30308.0,2.129070166497656,8.574139049434832,2.928163084501072,0.8757083543505568,0.3983222901824672,0.8786028837870108
17814.0,2.738398834017798,12.512288761211932,3.537271372288523,0.7627383406080757,1.7866615226328195,0.8253118590719175
6968.0,1.967482056590579,7.556913444656656,2.7489840750096493,0.6276860857747554,0.7906307798475171,0.721852585119491
50936.0,2.36667012800924,9.096439661418897,3.01603044769427,0.623702474809738,1.2744627898293877,0.6967330139674756
49293.0,2.145097784698755,11.625269181257961,3.409584898672852,0.5242221313054275,-1.3230379023807912,0.6227526734826486
25349.0,2.8980581516099666,17.060313342938326,4.130413216972162,0.6689067360732048,1.3203710626521294,0.7178734439371485
27953.0,3.507726548980479,17.60185781807608,4.195456806841905,0.6507648160085113,3.2205964001399807,0.8620988610241485
30168.0,2.1893458333302065,11.494831922244924,3.3904029144402474,0.7557997303269228,-0.34592569443895876,0.7782044902639872
26539.0,2.688714062500625,11.030616089182926,3.321237132332307,0.8040284095722364,-2.0933265624995814,0.8824790243668412
1131.0,2.248977041710936,9.392751429165166,3.0647596038131875,0.5784590250933463,1.5378575184041015,0.7034676503775089
14301.0,1.7916580246916414,6.18390525153362,2.4867459161590313,0.8558392269402612,0.0813701940065612,0.8707484663709634
46432.0,2.955991657753037,11.90593404364372,3.4504976515922627,0.6766515970354832,2.2518929711643225,0.8192698295367061
55906.0,2.7796648745554853,15.76886945718382,3.971003583124022,0.27581571590734555,2.166436559152043,0.544227042522278
23072.0,2.584326593814864,15.147074333741326,3.8919242456324,0.5017689110260333,0.4223633879877597,0.550297559843776
45463.0,2.7054548488457004,18.461282067635732,4.29665940791631,0.6394640260514265,0.7371702002433449,0.6542026736170978
5361.0,2.712948003164294,12.231753168531945,3.4973923383761143,0.581893780973257,1.7742512850928833,0.691219378883777
44333.0,3.5650964591212473,29.157031133539192,5.3997250979600055,0.25918404052521427,1.1064059829025634,0.3968217917591322
46903.0,1.406550882647666,4.538093334300718,2.1302801070048787,0.8868666810602175,0.6998530634065444,0.9115611601368399
34508.0,4.330513333334335,45.2860043988537,6.729487677294141,0.055303136479359916,2.0863522222250017,0.4345396460089481
48771.0,3.344315151532122,24.61181090632476,4.9610292184510225,0.7102799754106868,1.6688404040618199,0.7949790548898501
