station,MAE,MSE,RMSE,NSE,Bias,R2
47623.0,2.5681899747343526,15.823651745304645,3.9778953914481767,0.5952372762890222,-2.152992384717624,0.7152486279498169
34095.0,2.44313808523362,11.990403329496372,3.4627161780163807,0.8712999968549102,1.866307208258742,0.9087134545779656
41832.0,3.3855133116811538,46.64867468396666,6.829983505394918,0.20005090047079,2.697645986051112,0.6154127943524199
30766.0,1.905160575700018,12.611560189721457,3.5512758537913465,0.7858085033378117,-0.6835793479783253,0.7983907080818171
14069.0,1.9095747995799666,7.824302958909535,2.7971955524970964,0.813112400544517,-1.4634405357103506,0.8721869311057491
24661.0,1.7249538969093756,6.769326394137669,2.601792919149729,0.8763071736154573,0.0781308137407802,0.8835320667321303
26069.0,2.459026438994402,10.760455428221984,3.2803133125087283,0.8301405872802973,-2.1694506364657102,0.9195971027282238
29629.0,3.286344743867186,27.842143100237003,5.276565464413097,0.5267255979945429,-3.1058984452363356,0.722008102892722
23278.0,1.8900063278475123,7.622528752945688,2.7608927456432797,0.7673888202004449,-0.9860599288503662,0.7995426284061814
26157.0,1.9788378209868211,8.812058334755191,2.968511130980511,0.8154910052112772,0.015115849241368778,0.8185117854743634
22168.0,2.430438328855725,13.420335740359599,3.663377640970092,0.7777374387073559,-0.8008639064473292,0.7937397564922115
4853.0,3.7600263859919396,23.458825071853042,4.843431125953279,0.21713489336630687,2.8882297406570903,0.5355172236168089
39518.0,4.262020079669758,131.58181316561726,11.47091161005163,0.5603134234091669,-3.8874694434712476,0.7497604942321403
18169.0,3.152570696452005,17.215677544852312,4.1491779360317045,0.7762166662429507,0.4541310293343856,0.8177223054492556
30308.0,1.7522759041191476,6.761597515526997,2.60030719637642,0.901983152176727,0.5503418184447707,0.9086190661343536
17814.0,2.198876832784924,8.212357228543873,2.865721066074623,0.8442748932070798,1.4122250794053746,0.8864449472032152
6968.0,1.759849736525905,6.388482937157917,2.5275448437481614,0.6852523049637075,0.45551822346093673,0.7372382693404403
50936.0,2.223184503741243,7.772506071560816,2.7879214607949083,0.6784703787285493,1.2523709487425423,0.7456907220210415
49293.0,2.013783782374635,8.05075645619201,2.8373854965781455,0.6705132854659953,-1.460825590549276,0.7602057686140292
25349.0,2.3371321798676394,12.822928620510538,3.5809117024174917,0.7511425959932617,0.2894735596413045,0.756951400332366
27953.0,3.7960108303172695,18.815452019153238,4.337678182986059,0.626686119402467,3.6258747159139677,0.8938101159803021
30168.0,1.9801543922036333,9.820003944745537,3.133688552607859,0.7913803674800313,-0.35627036384589283,0.8088500384879069
26539.0,2.4396549801481093,8.969976087319283,2.994991834265877,0.8406380508832324,-1.588175467527439,0.8882291083264301
1131.0,1.7713434815417608,6.149589328052361,2.479836552688979,0.724010168886887,0.9192863562871506,0.7630703043510099
14301.0,1.397014587132785,3.9373146801417,1.9842667865339327,0.9082123181095121,0.02565230465368173,0.9119085333175134
46432.0,2.9257127953471804,11.769228787729102,3.4306309605856913,0.6803643192809459,2.333407636142745,0.8301087003566
55906.0,2.3250815075043825,9.573821932699088,3.0941593256810624,0.5603228626384702,1.3369871543738596,0.6511026943563574
23072.0,2.2828820696012455,11.0830514503166,3.329121723565631,0.635446379176656,0.22119397563707202,0.6526128467855371
45463.0,2.4886939903188265,15.383322823658409,3.922157929464137,0.6995744251957421,0.8891102058771928,0.7183201962465988
5361.0,2.0338677896887245,8.078579513025861,2.8422842069409353,0.7238577096218871,0.9821331954092987,0.7667186795396836
44333.0,3.09791318433024,18.51790189002803,4.303243182766694,0.5295008880262537,1.4923385963479323,0.6068897630011834
46903.0,1.2511450469521483,2.6246605254117443,1.6200804070822363,0.9345679926665017,0.4630767881266746,0.9429838909145649
34508.0,4.006258502394204,50.85916227547335,7.131560998510309,-0.06095672870055879,1.6261236365262308,0.37496714859275176
48771.0,3.1154546031078927,13.99563095126477,3.7410735025210036,0.8352492403433274,2.035537033735957,0.9035681510614085
