station,MAE,MSE,RMSE,NSE,Bias,R2
47623.0,3.8044776506715343,32.35247290760645,5.6879234266651695,0.17243659910841336,-0.5465340548629514,0.24460242906072888
34095.0,4.128012763310096,82.54758917193257,9.085570382311316,0.11396850513672141,0.3833942804401426,0.1549175758528217
41832.0,3.765619586983252,58.39868912932921,7.641903501702257,-0.0014427869426618667,0.20782459459475283,0.0466165021240035
30766.0,3.941660518806909,58.23386499716198,7.631111648846581,0.010971004972745724,-1.8005413605965106,0.10156238785592966
14069.0,3.8486700892347216,38.01721729673616,6.165810351992361,0.09193873040484946,-0.31292138507392614,0.1903265139319464
24661.0,4.149080061107612,61.121231707397534,7.818006888420957,-0.11684050403298896,-1.4437321131507117,0.03970605811044349
26069.0,4.153499502421306,56.17326161850261,7.494882361885516,0.1132757072675612,-2.212907820350331,0.196120313416054
29629.0,3.72774967924431,54.190828584167406,7.361442017985838,0.07883772093198727,-2.352579617966066,0.18588653602796856
23278.0,3.5645045585471355,30.33718352032776,5.507920072071467,0.07422218017452442,-1.706114294388617,0.18515386736770617
26157.0,4.480416407665126,42.65388863563435,6.530994459929847,0.10690263080178963,0.9421349256622589,0.29805827097304555
22168.0,4.049502657232975,38.94674662742659,6.240732859803133,0.3549786065787699,-0.6203731000993248,0.36196236503500684
4853.0,4.587059242258961,39.81161745439914,6.309644796214692,-0.3285885396320938,2.046640163455969,0.10297978904199352
39518.0,5.960580507128025,313.24338107224173,17.6986830321423,-0.04671691740588302,-4.812521453680505,0.03188425583833631
18169.0,5.426922334586195,71.93083847725082,8.481205013277938,0.06498464597507558,-0.25776051750326856,0.1782269263215455
30308.0,3.9446283092811387,51.735402423161084,7.1927326116825085,0.2500380191601005,-0.6171228492595853,0.26660660053357604
17814.0,4.213749245817198,63.54223155919781,7.971338128520068,-0.20490627965182195,1.9516020541899792,0.1478236987817416
6968.0,7.301925908605256,70.13465934349304,8.374643833829175,-2.45539349289403,6.717984925451396,0.13804242751439896
50936.0,3.7965940684819026,23.738687112066444,4.872236356342582,0.017988406010797764,0.7316574851030266,0.0957792348422944
49293.0,3.3214253403643705,24.308938596038047,4.930409576905153,0.005127983264581637,-1.7444401917201682,0.1836560002549558
25349.0,5.957256610422912,60.63201119602711,7.786655970057179,-0.17669881448268177,3.971870941012255,0.180727892819383
27953.0,4.178982007801881,42.08262940525546,6.48711256301719,0.1650463845868968,0.6393834638084301,0.176006654278625
30168.0,3.794981627246346,30.696417187283032,5.540434747137,0.34787447038478947,0.812884577977848,0.39640437899021547
26539.0,5.17006766966775,59.330899025825616,7.702655323057472,-0.05408170763935605,-3.453508274874782,0.1928694603759484
1131.0,3.909775551520094,28.065810317479276,5.2977174629720745,-0.2595765076929084,2.8517844254219558,0.21323708999659016
14301.0,4.206603369304113,44.56116335656637,6.675414845278634,-0.0388211812156658,1.4324220767416278,0.18942742037115404
46432.0,3.457557980141679,31.561409180061876,5.617954181021938,0.14283657071567446,-1.364358115448727,0.19376690264505547
55906.0,3.503263659122283,23.791849819673214,4.877688983491384,-0.09263912518792994,0.8893601387686895,0.07330506284495145
23072.0,3.671070754507831,24.957788219585737,4.99577703861829,0.17906615303745854,1.18826615696843,0.2668832363282826
45463.0,3.767167951825309,36.054698595125515,6.004556486129972,0.2958768613256674,1.5934807416665755,0.39303331629539573
5361.0,5.067774017169728,48.893825727895354,6.992412010736735,-0.6712904787381653,4.107756926776961,0.18566274205257852
44333.0,4.224074945964365,35.26754540392823,5.938648449262528,0.10392932781560937,0.8298754450462608,0.20962786650431073
46903.0,3.828436063037746,33.36950124366507,5.776634075624409,0.16810824525653834,0.8409656393139346,0.20614267368308178
34508.0,5.275360923676275,55.25357726116879,7.4332750023908565,-0.15262721518091737,1.6719220726229274,0.044668312046840665
48771.0,4.228239283614402,39.61552484685535,6.294086498202527,0.5336624811382729,2.557927742832543,0.6140970504516852
