"Id","apply(Full_grid[, 2:327], 1, mean)"
13351,8.49863373348063
13352,8.51250538008555
13353,8.51893439867102
13354,8.68060779158026
13355,8.6127479355345
13356,8.73916884271093
13357,8.92280875520084
13358,9.20606077885296
13359,9.4338135860036
13360,9.64104861021189
13361,9.9493827580034
13362,9.58024322201597
13363,9.57732314896485
13364,9.52956888809713
13365,9.41193029623789
13366,9.22772136736811
13367,9.14718461111694
13368,8.75931968225879
13369,8.28647358033397
13370,7.1667080975395
13371,5.38374412017356
13372,3.55460505704343
13373,1.52040229627984
13541,7.95313162475988
13542,7.94769634214864
13543,7.94453685216982
13544,7.95098705823349
13545,7.94350539608878
13546,7.92075276345703
13547,7.93695272956259
13548,7.83953804630029
13549,5.55563046044185
13550,6.79598191882661
13551,6.90021797125778
13552,4.65423163753837
13553,5.19709397275221
13554,7.61790873970502
13555,5.55406958423861
13556,4.60797504758682
13557,5.26493799110755
13558,5.13294763812864
13559,NA
13560,NA
13561,NA
13562,NA
13563,NA
13564,1.27140705283284
13565,0.257274107439914
13566,0.066237611725196
13567,-1.27718284685893
13568,-0.517230722329768
13569,-0.752788799436393
13570,-2.21182948064698
13571,-2.44480829249722
13572,-0.209708390524191
13573,2.73009103953405
13574,4.67913638524055
13575,5.49209006543333
13576,19.9659256115566
13577,7.23060468783567
13578,7.73051350565266
13579,7.93028090526311
13580,8.09474259978836
13581,8.18421303135399
13582,NA
13583,NA
13584,NA
13585,8.64154397674246
13586,8.6766659158973
13587,8.68472192295177
13588,8.64383343998059
13589,8.75710505620607
13590,8.71014084060336
13591,8.75290485563204
13592,11.0208263451545
13593,9.03212634261938
13594,9.18981862953011
13595,10.2725089674007
13596,9.53001950714648
13597,9.58697276419168
13598,9.69123423468038
13599,9.64454293970875
13600,9.57719770388166
13601,9.46046305056293
13602,9.33716887157801
13603,9.14256872108346
13604,8.67339029490887
13605,7.56693597910634
13606,6.05001651794099
13607,NA
13608,NA
13609,2.55024860492712
13777,7.95263749841501
13778,7.93900141644992
13779,7.94420142818268
13780,7.9521782719343
13781,7.93534309612875
13782,7.92708790922994
13783,7.90872054992495
13784,7.90965157475297
13785,7.44806184502436
13786,7.62928620098502
13787,7.6193223862981
13788,7.67098773729601
13789,7.48274943633237
13790,7.15071412137749
13791,4.93185984025409
13792,4.77737807215937
13793,4.28066828738074
13794,4.44572469321938
13795,5.96794552197466
13796,4.15650715800083
13797,NA
13798,NA
13799,NA
13800,0.707549380556638
13801,0.736881447833374
13802,-0.533115009816667
13803,-0.388354975730227
13804,-0.740492476905758
13805,-1.30662162488006
13806,-0.298125790344229
13807,-0.941720492268497
13808,0.428838841991248
13809,1.48330973645092
13810,2.7217409067679
13811,4.29422841913574
13812,5.3351499428623
13813,7.47329284676436
13814,7.82572636363712
13815,7.9642240283281
13816,8.07270537397219
13817,8.22723899481507
13818,NA
13819,NA
13820,NA
13821,8.6633236117925
13822,8.7376894970121
13823,8.72827101595554
13824,8.6892497506461
13825,8.73834629342783
13826,8.74428783349584
13827,8.77817902396862
13828,8.88306036756757
13829,9.14559973968324
13830,9.25474251600757
13831,9.45619296934064
13832,9.5103448398684
13833,9.71966809292025
13834,9.72989826675005
13835,9.65880445947913
13836,9.59344939847358
13837,9.58031605267339
13838,9.42746736066766
13839,9.00315903522616
13840,8.2639174495402
13841,6.52802701092786
13842,NA
13843,NA
13844,NA
13845,NA
14013,7.96509453860288
14014,7.94187548221027
14015,7.9475239598071
14016,7.9561111905556
14017,7.93954178667998
14018,7.89610342196798
14019,7.88269517371894
14020,7.92542694628509
14021,4.89114740073131
14022,6.82596014286456
14023,6.78809950179213
14024,7.03896698929795
14025,6.75170713055095
14026,5.31392358911813
14027,4.38312256686596
14028,4.64351861390704
14029,3.54175917396892
14030,4.33163860889043
14031,5.42916145374917
14032,3.77243570419704
14033,NA
14034,NA
14035,NA
14036,-0.0713813312722215
14037,0.167417955339304
14038,1.24835534013142
14039,1.13106001390922
14040,0.406922876179069
14041,0.283485606611611
14042,1.06004464954086
14043,1.25342046940596
14044,2.60080897070482
14045,3.45746088935858
14046,4.1787416042295
14047,5.15976416310041
14048,7.70825067376996
14049,7.91665282323487
14050,8.17949487987607
14051,8.19766579073847
14052,8.28812887835727
14053,8.43665568758634
14054,NA
14055,8.50873385720499
14056,8.62190453780343
14057,8.67801651280947
14058,8.76324392930785
14059,8.74592932747896
14060,8.74192818636305
14061,8.84617813999423
14062,8.79296505439707
14063,11.0218054078183
14064,8.84290019455496
14065,9.21414040872841
14066,10.1518468371171
14067,9.43961511534367
14068,9.5462595994258
14069,9.75673322320772
14070,9.67098512353984
14071,11.8265213847752
14072,9.61233906576545
14073,9.56362667524099
14074,9.34729562362675
14075,8.78452426634802
14076,7.51905141895559
14077,5.57778550567321
14078,NA
14079,NA
14080,NA
14081,NA
14249,7.97363119247626
14250,7.96387197466114
14251,7.93762762131808
14252,7.94920891616829
14253,7.9677176959398
14254,7.94035531175451
14255,7.87279619925402
14256,7.93131609260351
14257,4.87164914917373
14258,5.88668558086394
14259,5.7482918037157
14260,5.10326842469227
14261,4.39398173578959
14262,5.1640089723433
14263,4.19270067158921
14264,3.85025274087747
14265,3.37366565378303
14266,3.75534238227694
14267,4.90927932212266
14268,3.71882523592303
14269,NA
14270,NA
14271,NA
14272,1.41096618381642
14273,1.94217932419817
14274,2.537214413251
14275,2.02963888912009
14276,0.903897988729249
14277,2.85729067671342
14278,3.04407768186419
14279,2.88316122212857
14280,3.31302158513008
14281,5.96048173226708
14282,6.63639043182096
14283,7.02802937852394
14284,8.05781097134242
14285,8.17420333636124
14286,8.23463311840279
14287,8.19821522679486
14288,8.25905006671841
14289,8.39362080365025
14290,8.48350050406092
14291,8.5102494623598
14292,8.64401772851483
14293,8.74257176100896
14294,8.82614785453871
14295,8.74199942130574
14296,8.74717218274009
14297,8.81126699927906
14298,8.88329608877569
14299,8.90577132743707
14300,8.95213077123992
14301,8.98999693512691
14302,9.13089801062516
14303,9.31234640310141
14304,9.55959592442069
14305,9.65569464569475
14306,9.72916852483384
14307,9.70475821694864
14308,9.57361398206384
14309,9.43094769119023
14310,9.13366458446654
14311,7.94356263338019
14312,6.04512132649254
14313,4.16875264680021
14314,NA
14315,NA
14316,NA
14317,NA
14485,7.9668347158081
14486,7.97226249686709
14487,7.95278163566135
14488,7.94837194169791
14489,7.96249161053186
14490,7.94609672691619
14491,7.91180030604209
14492,7.92925284689672
14493,5.52162813141794
14494,4.92308202167296
14495,4.70764232153497
14496,4.40349977825497
14497,4.4048348844414
14498,4.64732514872631
14499,4.54368368517271
14500,3.5211328813479
14501,3.01202056290208
14502,3.09869375556602
14503,2.8362733409193
14504,3.25995335966194
14505,NA
14506,NA
14507,NA
14508,2.50725152864736
14509,3.17883702924647
14510,3.72680638631135
14511,2.58737687316733
14512,2.82528820298813
14513,3.38121160342589
14514,5.86431015599236
14515,6.15148246437691
14516,6.44750185808405
14517,6.70189028807822
14518,7.14019285103689
14519,7.36702897190489
14520,7.82476018810559
14521,8.22964980940024
14522,8.36887840267529
14523,8.33307201409788
14524,8.40754122752297
14525,8.51211273259122
14526,8.61872453437866
14527,8.64034363701147
14528,8.79953620717486
14529,8.87837090345682
14530,8.95357389825141
14531,8.88922005998867
14532,8.96756327239483
14533,8.9149327920721
14534,8.80748995664285
14535,8.96451574989235
14536,9.05014876387021
14537,9.03636059326641
14538,9.05036315008834
14539,9.82398920772993
14540,9.53485062196309
14541,9.60561897768554
14542,9.66527794285701
14543,9.66977194828732
14544,9.52497806228081
14545,9.23381358500593
14546,8.47492550855749
14547,7.34652549530042
14548,3.93649395754206
14549,4.00440764419078
14550,1.71496644830663
14551,NA
14552,NA
14553,NA
14721,7.97076730693958
14722,7.97227122066416
14723,7.98949207248029
14724,7.98049323353046
14725,7.94176124193928
14726,7.90145185490649
14727,7.91227926861895
14728,7.72688298144962
14729,7.1482799795656
14730,7.05274009195302
14731,6.67737606467974
14732,4.89192184685278
14733,3.86994268743453
14734,4.05231838909172
14735,4.24857715627262
14736,3.2249517924543
14737,2.27963486133651
14738,2.21131203616011
14739,1.69206174423161
14740,2.42879420550406
14741,1.84915938295333
14742,NA
14743,NA
14744,3.62732325246481
14745,5.85057505373766
14746,4.25442232466061
14747,3.82231360303194
14748,3.5128153813175
14749,5.47947626995249
14750,5.8974679517781
14751,6.30684843696723
14752,6.84069536136063
14753,7.15238513287584
14754,NA
14755,7.55623311684278
14756,7.6208851901194
14757,8.36779267328203
14758,8.47777351711053
14759,8.46203610575352
14760,8.49745753439166
14761,8.67214792012657
14762,9.07094147391071
14763,8.70548313842343
14764,8.83970563892662
14765,8.90356344399702
14766,8.92177235864497
14767,8.90685889938568
14768,12.2077247115387
14769,12.8501566629076
14770,8.92009021516728
14771,9.00333563359434
14772,9.77186842002421
14773,9.51008248022218
14774,9.37519511077732
14775,9.16190146169441
14776,9.38489424090114
14777,9.60101493215143
14778,9.57171434098881
14779,9.51707759592638
14780,9.33853065181844
14781,8.89706057901672
14782,8.09246811623554
14783,7.10798203090854
14784,5.55158396265973
14785,NA
14786,NA
14787,NA
14788,NA
14789,NA
14957,8.06884769855778
14958,8.06542143366548
14959,8.08481066441531
14960,8.07870539084776
14961,8.0402549315443
14962,7.99884887847368
14963,8.05199829298773
14964,7.73188907411023
14965,6.81497682846034
14966,7.20373296767501
14967,6.81813624748811
14968,6.33795652876396
14969,3.63838884008179
14970,3.36340704832185
14971,3.65593727133759
14972,3.83745012293367
14973,2.45857259597526
14974,0.588044470857037
14975,0.0340452189798576
14976,1.26446546249703
14977,1.12597783395492
14978,1.80975259068651
14979,3.24656256231183
14980,4.39965756722
14981,6.49402464780079
14982,4.80832784296259
14983,4.30502597644357
